# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 21 1 1 8 30 30395 0.26
32 32 21 1 2 13 30 34095 0.38
32 32 21 1 3 14 30 33951 0.41
32 32 21 1 4 16 30 36729 0.44
32 32 21 1 5 15 30 34368 0.44
32 32 21 1 6 18 30 41139 0.44
32 32 21 1 7 14 30 31636 0.44
32 32 21 1 8 16 30 36229 0.44
