# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 128 5  1 164
32 32 256 5  2 296
32 32 512 5  3 552
32 32 1024 5  5 1064
32 32 2048 5  7 2088
32 32 4096 5 11 4136
32 32 8192 5 20 8232
32 32 16384 5 40 16424
32 32 32768 5 82 32808
32 32 65535 5 166 65572
32 32 131072 5 344 131112
32 32 262144 5 693 262184
32 32 524288 5 1411 524328
32 32 1048576 5 2872 1048616
32 32 2097152 5 5821 2097192
