# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 4 6  1 260
32 32 5 6  1 260
32 32 6 6  4 524
32 32 7 6  8 1052
32 32 8 6  9 2108
32 32 9 6 17 4220
32 32 10 6 32 8180
32 32 11 6 59 16488
32 32 12 6 117 32852
32 32 13 6 234 65592
32 32 14 6 477 131060
32 32 15 6 961 262268
32 32 16 6 1933 524420
32 32 17 6 3962 1048460
32 32 18 6 8148 2097068
