# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 7 1 10 248
32 32 8 1 22 500
32 32 9 1 47 748
32 32 10 1 99 1348
32 32 11 1 195 2268
32 32 12 1 441 4380
32 32 13 1 1279 8476
32 32 14 1 5468 16656
32 32 15 1 13949 33024
32 32 16 1 30601 65764
32 32 17 1 66972 131364
32 32 18 1 140664 262440
32 32 19 1 290375 524592
32 32 20 1 593412 1048896
32 32 21 1 1222511 2097376
