# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 0 0  0 1
32 32 1 0  1 1
32 32 2 0  1 1
32 32 3 0  2 1
32 32 4 0  4 1
32 32 5 0  9 1920
32 32 6 0 17 1920
32 32 7 0 34 2496
32 32 8 0 68 2496
32 32 9 0 136 2496
32 32 10 0 271 6720
32 32 11 0 543 15168
32 32 12 0 1090 34752
32 32 13 0 2188 67520
32 32 14 0 4382 133056
32 32 15 0 8779 264128
32 32 16 0 17570 526272
