# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 128 2 1 39818 30 30001 1327.24
32 32 128 2 2 68302 30 30001 2276.69
32 32 128 2 3 75151 30 30001 2504.93
32 32 128 2 4 78893 30 30002 2629.63
32 32 128 2 5 77086 30 30002 2569.40
32 32 128 2 6 77576 30 30002 2585.69
32 32 128 2 7 78623 30 30002 2620.55
32 32 128 2 8 79269 30 30003 2642.06
