# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 7 0  9 2176
32 32 8 0 19 2176
32 32 9 0 37 2944
32 32 10 0 87 3392
32 32 11 0 182 4288
32 32 12 0 358 6336
32 32 13 0 840 10624
32 32 14 0 2818 19008
32 32 15 0 7939 35456
32 32 16 0 22347 68224
32 32 17 0 52075 133760
32 32 18 0 115039 264832
32 32 19 0 244858 526976
32 32 20 0 533171 1051264
32 32 21 0 1180802 2099840
