# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 128 4  4 328
32 32 256 4  5 1844
32 32 512 4 11 1804
32 32 1024 4 19 1812
32 32 2048 4 32 2252
32 32 4096 4 87 4300
32 32 8192 4 197 8332
32 32 16384 4 564 16588
32 32 32768 4 1172 32908
32 32 65535 4 2351 65672
32 32 131072 4 4425 131276
32 32 262144 4 8609 262348
32 32 524288 4 16712 524492
32 32 1048576 4 35333 1048720
32 32 2097152 4 83186 2097296
