# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 4 2  1 1
32 32 5 2  2 1128
32 32 6 2  3 1236
32 32 7 2  6 1820
32 32 8 2 10 2980
32 32 9 2 22 4724
32 32 10 2 37 9024
32 32 11 2 67 17208
32 32 12 2 145 33444
32 32 13 2 294 66180
32 32 14 2 598 131796
32 32 15 2 1206 262988
32 32 16 2 2423 525012
32 32 17 2 4890 1049444
32 32 18 2 9742 2097920
