# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 5 0  7 1384
32 32 5 1  9 1484
32 32 5 2 10 1368
32 32 5 3 14 1480
32 32 5 4 18 1368
32 32 5 5 26 1480
32 32 5 6 35 1484
32 32 5 7 51 1464
32 32 5 8 66 1472
32 32 5 9 99 1476
32 32 5 10 131 1508
32 32 5 11 195 1372
32 32 5 12 260 1476
32 32 5 13 389 1532
32 32 5 14 517 1404
32 32 5 15 774 1464
32 32 5 16 1031 1396
32 32 5 17 1549 1544
32 32 5 18 2062 1388
32 32 5 19 3089 1404
32 32 5 20 4119 1484
