# in_len out_len m_cost t_cost time[ms] memory[kB]
# ERROR 32 32 14 0
32 32 14 5  4 1928
32 32 14 10  7 1988
32 32 14 15 10 1980
32 32 14 20 13 1924
32 32 14 25 16 1924
32 32 14 30 18 1924
32 32 14 35 21 1920
32 32 14 40 24 1928
32 32 14 45 27 1988
32 32 14 50 30 1984
32 32 14 55 33 1928
32 32 14 60 35 1984
32 32 14 65 38 1928
32 32 14 70 41 2004
32 32 14 75 45 1956
32 32 14 80 47 1984
32 32 14 85 50 1920
32 32 14 90 53 1988
32 32 14 95 56 1984
32 32 14 100 59 1964
