# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 0 0  1 1
32 32 0 1  2 1
32 32 0 2  2 1
32 32 0 3  3 1
32 32 0 4  5 1
32 32 0 5  6 1
32 32 0 6  9 1
32 32 0 7 13 1
32 32 0 8 19 1
32 32 0 9 25 1
32 32 0 10 38 1
32 32 0 11 50 1
32 32 0 12 76 1
32 32 0 13 101 1
32 32 0 14 152 1
32 32 0 15 202 1
32 32 0 16 302 1
32 32 0 17 406 1
32 32 0 18 608 1
32 32 0 19 807 1
32 32 0 20 1245 1
32 32 0 21 1613 1
32 32 0 22 2420 1
32 32 0 23 3244 1
32 32 0 24 4837 1
32 32 0 25 6452 1
32 32 0 26 9652 1
