# in_len out_len m_cost t_cost time[ms] memory[kB]
1 32 0 1500 74 128 :51889711c57922b969be4507b994e31d777a9cbfef7646b42bae35c70e85bf7c
2 32 0 1500 52 128 :f547aac65f02d967e43d996e194e31f1e0f8ee7c62c9d671b5075210ddf8c514
3 32 0 1500 52 188 :4c774116d8ade2a122b450e645ba2996ca2a7c10f291265e7540ab069097cad0
4 32 0 1500 51 192 :7665b57fbbbc95a61ef5fa767811174bb09859b47b7d373bfc53e307b90f56cb
5 32 0 1500 53 128 :c4b954c14a0a2db70454021f8d609d0d33db987b217bd7d827bbf718d8748ac1
6 32 0 1500 52 188 :25efef8f79c20baf7a4e8a833f15fa6b9923db267169b0dd4f5665d7d000f757
7 32 0 1500 51 124 :f41f30950837b3c1f02e9c48af923d98204e3ef0d8aae24d4a76b8495699a176
8 32 0 1500 53 188 :db6259a419dbbb6056713ffdb4b4e6fbb6a2f09e15bfab575e2bd12eac2f2b75
9 32 0 1500 51 124 :2fda66abb64406ce16268d3a56d54e8565f4b9398959500c2102f350552c2c04
10 32 0 1500 52 188 :8152a82ba9aa24eeaf95b7d03f9d786d7354ff6b6f83ffaaf3fed6f02d052b2e
11 32 0 1500 51 188 :62fbf97052cdfc4dc23d051fd08f108e7865799abce29726d0b7497ba9f2e086
12 32 0 1500 51 188 :2e7c1a0d36138990eb95d2b1c7eec6b9aec7ad1d4aba4b29cd68a20eb468027e
13 32 0 1500 51 188 :0112da28f318196add53c75c1f75ebd3938ea3650f9e4d8bbd1dac5422aded40
14 32 0 1500 51 192 :5539812fe48ffaaecfb2756ec0cd66133b1d9842c4148f0e5db6fecf1393aac7
15 32 0 1500 51 128 :996370aa48a0431f82375112cc76113100098cc619f957a59b8e76b04e63b744
16 32 0 1500 52 124 :0f6f002c8216b4e4bc69b62b6f257c649aa8a7a74fe8e207d9785a1a74cd17bd
17 32 0 1500 51 188 :38b5230c5571614f8385779c240e6d3e2fea5426dbd7e31d83221e0a0ee77c30
18 32 0 1500 51 188 :dea9e89c69b4b8e774ed7de5a7c9cc5386bf137df4e2ba1c6f74dcb6344da9da
19 32 0 1500 50 188 :841d0eef2251f09bf422f1963a132db1f803056e7afd438ea9d96dd857a0e065
20 32 0 1500 52 188 :63a854a469e9d9ba022f6efcae2c065fc643875ff429e2bdaad02d698898eefc
21 32 0 1500 51 188 :535310364caef213c0a68d2acd8f51e0f6f74f001be3f8df1157f29beb4cad18
