# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 1024 2 1 5284 60 60003 88.06
32 32 1024 2 2 18425 60 60004 307.06
32 32 1024 2 3 19386 60 60008 323.06
32 32 1024 2 4 19947 60 60006 332.41
32 32 1024 2 5 19837 60 60007 330.58
32 32 1024 2 6 19568 60 60016 326.05
32 32 1024 2 7 19525 60 60015 325.34
32 32 1024 2 8 19440 60 60013 323.93
