# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 1024 2 1 10728 60 60001 178.80
32 32 1024 2 2 20000 60 60003 333.32
32 32 1024 2 3 20539 60 60004 342.30
32 32 1024 2 4 21262 60 60007 354.33
32 32 1024 2 5 21257 60 60007 354.24
32 32 1024 2 6 21266 60 60007 354.39
32 32 1024 2 7 21191 60 60017 353.08
32 32 1024 2 8 21211 60 60016 353.42
