# in_len out_len m_cost t_cost time[ms] memory[kB]
256 64 10 30000 2160 224
256 64 10 600000 43257 224
256 64 5000 45 2151 120028
256 64 5000 930 43239 119964
256 64 43000 4 2163 1032412
256 64 43000 109 44766 1032412
