# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 8 0 139 18913 10 10065 1879.13
32 32 8 0 140 18671 10 10072 1853.82
32 32 8 0 141 18518 10 10061 1840.58
32 32 8 0 142 18616 10 10067 1849.16
32 32 8 0 143 18118 10 10071 1799.02
32 32 8 0 144 18357 10 10070 1822.97
32 32 8 0 145 18538 10 10071 1840.75
32 32 8 0 146 18432 10 10069 1830.54
32 32 8 0 147 18217 10 10071 1808.88
32 32 8 0 148 18147 10 10077 1800.75
32 32 8 0 149 18594 10 10069 1846.67
32 32 8 0 150 18383 10 10076 1824.39
32 32 8 0 151 18241 10 10075 1810.45
32 32 8 0 152 18507 10 10077 1836.47
32 32 8 0 153 18352 10 10072 1822.07
32 32 8 0 154 18345 10 10068 1822.10
32 32 8 0 155 18199 10 10068 1807.57
32 32 8 0 156 18433 10 10074 1829.83
32 32 8 0 157 18220 10 10065 1810.28
32 32 8 0 158 18379 10 10068 1825.42
32 32 8 0 159 18566 10 10074 1842.99
32 32 8 0 160 18263 10 10070 1813.62
