# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 128 2 1 9261 10 10001 926.03
32 32 128 2 2 26401 10 10001 2639.88
32 32 128 2 3 39548 10 10000 3954.69
32 32 128 2 4 52620 10 10001 5261.55
32 32 128 2 5 65737 10 10001 6573.22
32 32 128 2 6 73898 10 10003 7387.49
32 32 128 2 7 91232 10 10001 9122.50
32 32 128 2 8 91257 10 10001 9124.92
32 32 128 2 9 103607 10 10001 10359.76
32 32 128 2 10 118054 10 10001 11804.25
32 32 128 2 11 127977 10 10001 12796.50
32 32 128 2 12 145187 10 10001 14517.53
32 32 128 2 13 149844 10 10002 14981.74
32 32 128 2 14 158973 10 10001 15895.93
32 32 128 2 15 162908 10 10003 16286.11
32 32 128 2 16 174315 10 10001 17429.92
32 32 128 2 17 192498 10 10001 19248.00
32 32 128 2 18 178419 10 10001 17839.34
32 32 128 2 19 202680 10 10004 20259.58
32 32 128 2 20 186786 10 10003 18672.33
32 32 128 2 21 206432 10 10004 20634.95
32 32 128 2 22 211745 10 10001 21172.29
32 32 128 2 23 211583 10 10003 21152.85
32 32 128 2 24 223174 10 10002 22312.27
32 32 128 2 25 208189 10 10004 20809.85
32 32 128 2 26 249010 10 10003 24893.18
32 32 128 2 27 218787 10 10004 21869.99
32 32 128 2 28 204191 10 10002 20415.13
32 32 128 2 29 255541 10 10002 25549.76
32 32 128 2 30 258237 10 10004 25813.18
32 32 128 2 31 251297 10 10003 25121.06
32 32 128 2 32 265311 10 10004 26521.50
32 32 128 2 33 269467 10 10003 26937.60
32 32 128 2 34 244181 10 10004 24409.02
32 32 128 2 35 281914 10 10004 28180.51
32 32 128 2 36 284156 10 10004 28405.12
32 32 128 2 37 279960 10 10004 27986.13
32 32 128 2 38 294979 10 10003 29489.26
32 32 128 2 39 300819 10 10002 30074.48
32 32 128 2 40 278380 10 10002 27831.37
32 32 128 2 41 304411 10 10003 30432.96
32 32 128 2 42 317478 10 10002 31741.54
32 32 128 2 43 289158 10 10003 28906.02
32 32 128 2 44 310830 10 10002 31077.14
32 32 128 2 45 314787 10 10002 31473.38
32 32 128 2 46 320371 10 10004 32023.32
32 32 128 2 47 317495 10 10002 31741.74
32 32 128 2 48 320968 10 10003 32088.40
32 32 128 2 49 335476 10 10003 33538.76
32 32 128 2 50 319507 10 10003 31942.07
32 32 128 2 51 345669 10 10002 34559.13
32 32 128 2 52 339056 10 10002 33899.50
32 32 128 2 53 351559 10 10002 35148.29
32 32 128 2 54 347795 10 10003 34767.55
32 32 128 2 55 344454 10 10002 34438.22
32 32 128 2 56 345280 10 10003 34517.26
32 32 128 2 57 359956 10 10002 35988.14
32 32 128 2 58 335503 10 10003 33541.58
32 32 128 2 59 353048 10 10002 35296.79
32 32 128 2 60 354506 10 10003 35441.14
32 32 128 2 61 350477 10 10002 35039.62
32 32 128 2 62 350026 10 10002 34995.52
32 32 128 2 63 354707 10 10003 35461.13
32 32 128 2 64 359597 10 10003 35948.35
32 32 128 2 65 361346 10 10003 36124.37
32 32 128 2 66 371151 10 10004 37101.83
32 32 128 2 67 374104 10 10003 37400.39
32 32 128 2 68 374956 10 10003 37485.49
32 32 128 2 69 368775 10 10003 36867.12
32 32 128 2 70 375341 10 10002 37526.14
32 32 128 2 71 369745 10 10003 36963.84
32 32 128 2 72 371950 10 10003 37184.26
32 32 128 2 73 374562 10 10003 37445.15
32 32 128 2 74 390173 10 10003 39007.33
32 32 128 2 75 374237 10 10002 37414.63
32 32 128 2 76 379941 10 10003 37982.93
32 32 128 2 77 378459 10 10003 37836.32
32 32 128 2 78 377278 10 10003 37715.00
32 32 128 2 79 391935 10 10003 39181.28
32 32 128 2 80 358829 10 10004 35869.72
32 32 128 2 81 371228 10 10003 37112.25
32 32 128 2 82 392611 10 10004 39247.12
32 32 128 2 83 399875 10 10003 39976.04
32 32 128 2 84 395978 10 10002 39588.32
32 32 128 2 85 398350 10 10003 39823.08
32 32 128 2 86 400679 10 10003 40056.17
32 32 128 2 87 390157 10 10003 39003.25
32 32 128 2 88 400525 10 10004 40036.12
32 32 128 2 89 402324 10 10003 40219.03
32 32 128 2 90 396354 10 10003 39623.13
32 32 128 2 91 396344 10 10003 39621.32
32 32 128 2 92 408591 10 10003 40845.71
32 32 128 2 93 400421 10 10003 40028.42
32 32 128 2 94 399112 10 10003 39898.45
32 32 128 2 95 409361 10 10003 40924.61
32 32 128 2 96 404522 10 10003 40438.99
32 32 128 2 97 412778 10 10003 41264.66
32 32 128 2 98 407859 10 10004 40771.13
32 32 128 2 99 410105 10 10003 40996.17
32 32 128 2 100 406550 10 10003 40642.47
32 32 128 2 101 404217 10 10003 40408.86
32 32 128 2 102 418496 10 10003 41837.62
32 32 128 2 103 415573 10 10004 41542.59
32 32 128 2 104 419613 10 10003 41948.04
32 32 128 2 105 406350 10 10003 40622.18
32 32 128 2 106 416629 10 10003 41648.94
32 32 128 2 107 420869 10 10003 42072.43
32 32 128 2 108 422355 10 10003 42222.62
32 32 128 2 109 419339 10 10004 41918.56
32 32 128 2 110 424261 10 10004 42410.88
32 32 128 2 111 416076 10 10003 41593.69
32 32 128 2 112 427379 10 10003 42723.10
32 32 128 2 113 423830 10 10003 42369.38
32 32 128 2 114 424060 10 10003 42392.05
32 32 128 2 115 431719 10 10003 43157.80
32 32 128 2 116 428158 10 10004 42798.53
32 32 128 2 117 428975 10 10003 42883.11
32 32 128 2 118 426537 10 10004 42638.49
32 32 128 2 119 421217 10 10004 42106.87
32 32 128 2 120 436229 10 10004 43607.26
32 32 128 2 121 426752 10 10003 42660.52
32 32 128 2 122 426585 10 10003 42644.59
32 32 128 2 123 418005 10 10004 41785.64
32 32 128 2 124 423595 10 10004 42344.04
32 32 128 2 125 431065 10 10003 43091.66
32 32 128 2 126 435107 10 10004 43495.16
32 32 128 2 127 436380 10 10003 43623.01
32 32 128 2 128 436719 10 10004 43655.02
32 32 128 2 129 420134 10 10004 41998.29
32 32 128 2 130 437195 10 10004 43703.72
32 32 128 2 131 435935 10 10004 43577.37
32 32 128 2 132 434303 10 10004 43414.43
32 32 128 2 133 439061 10 10003 43891.15
32 32 128 2 134 438549 10 10004 43838.99
32 32 128 2 135 432961 10 10003 43280.95
32 32 128 2 136 433230 10 10004 43307.77
32 32 128 2 137 433958 10 10004 43380.25
32 32 128 2 138 428545 10 10004 42837.71
32 32 128 2 139 434270 10 10004 43410.22
32 32 128 2 140 438676 10 10004 43850.80
32 32 128 2 141 434870 10 10004 43471.16
32 32 128 2 142 435997 10 10004 43584.08
32 32 128 2 143 437414 10 10004 43725.30
32 32 128 2 144 436367 10 10004 43619.39
32 32 128 2 145 432927 10 10004 43276.62
32 32 128 2 146 432883 10 10004 43272.60
32 32 128 2 147 432099 10 10005 43186.80
32 32 128 2 148 429449 10 10004 42926.38
32 32 128 2 149 431602 10 10004 43143.24
32 32 128 2 150 435028 10 10004 43485.92
32 32 128 2 151 434322 10 10004 43415.52
