# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 11 1 1 560 10 10005 55.97
32 32 11 1 2 2415 10 10007 241.32
32 32 11 1 3 3615 10 10008 361.23
32 32 11 1 4 4799 10 10007 479.56
32 32 11 1 5 5792 10 10004 578.98
32 32 11 1 6 7197 10 10008 719.13
32 32 11 1 7 8282 10 10008 827.58
32 32 11 1 8 9522 10 10007 951.51
32 32 11 1 9 10563 10 10007 1055.53
32 32 11 1 10 11920 10 10008 1191.02
32 32 11 1 11 12686 10 10008 1267.54
32 32 11 1 12 13792 10 10008 1378.10
32 32 11 1 13 14700 10 10007 1468.92
32 32 11 1 14 15472 10 10007 1546.14
32 32 11 1 15 15877 10 10040 1581.36
32 32 11 1 16 17519 10 10008 1750.43
32 32 11 1 17 18680 10 10009 1866.40
32 32 11 1 18 17760 10 10020 1772.46
32 32 11 1 19 19365 10 10035 1929.73
32 32 11 1 20 20315 10 10008 2029.80
32 32 11 1 21 20835 10 10026 2078.20
32 32 11 1 22 20929 10 10008 2091.20
32 32 11 1 23 21791 10 10009 2177.16
32 32 11 1 24 21948 10 10016 2191.36
32 32 11 1 25 22854 10 10046 2275.01
32 32 11 1 26 24001 10 10009 2398.00
32 32 11 1 27 24191 10 10015 2415.42
32 32 11 1 28 23426 10 10029 2335.93
32 32 11 1 29 24279 10 10009 2425.80
32 32 11 1 30 24384 10 10028 2431.47
32 32 11 1 31 24656 10 10011 2463.00
32 32 11 1 32 24750 10 10040 2465.06
32 32 11 1 33 25968 10 10031 2588.78
32 32 11 1 34 25897 10 10036 2580.34
32 32 11 1 35 26237 10 10032 2615.28
32 32 11 1 36 26871 10 10033 2678.38
32 32 11 1 37 27250 10 10032 2716.22
32 32 11 1 38 27612 10 10031 2752.73
32 32 11 1 39 28118 10 10033 2802.49
32 32 11 1 40 29000 10 10020 2894.10
32 32 11 1 41 31062 10 10024 3098.90
32 32 11 1 42 29840 10 10019 2978.33
32 32 11 1 43 28625 10 10024 2855.64
32 32 11 1 44 30708 10 10023 3063.62
32 32 11 1 45 31475 10 10015 3142.90
32 32 11 1 46 30327 10 10040 3020.54
32 32 11 1 47 28148 10 10041 2803.24
32 32 11 1 48 32749 10 10015 3270.09
32 32 11 1 49 31558 10 10026 3147.55
32 32 11 1 50 30915 10 10029 3082.71
32 32 11 1 51 30955 10 10016 3090.49
32 32 11 1 52 32586 10 10016 3253.55
32 32 11 1 53 33295 10 10014 3324.96
32 32 11 1 54 34510 10 10027 3441.57
32 32 11 1 55 33823 10 10020 3375.50
32 32 11 1 56 34235 10 10031 3412.94
32 32 11 1 57 33551 10 10019 3348.58
32 32 11 1 58 35021 10 10029 3491.89
32 32 11 1 59 32912 10 10019 3284.93
32 32 11 1 60 34706 10 10021 3463.29
32 32 11 1 61 33114 10 10025 3303.20
32 32 11 1 62 34776 10 10033 3466.14
32 32 11 1 63 35095 10 10032 3498.38
32 32 11 1 64 35557 10 10027 3546.04
32 32 11 1 65 35627 10 10021 3555.18
32 32 11 1 66 34409 10 10018 3434.57
32 32 11 1 67 35957 10 10031 3584.45
32 32 11 1 68 34857 10 10026 3476.81
32 32 11 1 69 33691 10 10015 3363.99
32 32 11 1 70 36323 10 10031 3621.06
32 32 11 1 71 36213 10 10020 3614.20
32 32 11 1 72 36383 10 10020 3631.17
32 32 11 1 73 36764 10 10018 3669.70
32 32 11 1 74 36539 10 10024 3645.25
32 32 11 1 75 36432 10 10026 3633.84
32 32 11 1 76 36350 10 10024 3626.42
32 32 11 1 77 35419 10 10034 3529.92
32 32 11 1 78 37850 10 10026 3775.00
32 32 11 1 79 37082 10 10030 3696.95
32 32 11 1 80 36183 10 10030 3607.65
