1 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
2 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
3 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
4 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
5 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
6 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
7 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
8 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
9 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
10 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
11 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
12 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
13 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
14 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
15 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
16 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
17 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
18 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
19 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
20 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
21 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
22 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
23 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
24 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
25 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
26 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
27 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
28 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
29 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
30 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
31 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
32 32 0 12 43 1 :245046244b454b754b4d39743538397435383974353839743538397435383624
