#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|          dieharder/parallel.dat|  1.34e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
# The file file_input_raw was rewound 49 times
      rgb_lagged_sum|   0|   1000000|     100|0.39598353|  PASSED  
# The file file_input_raw was rewound 51 times
      rgb_lagged_sum|   1|   1000000|     100|0.31796498|  PASSED  
# The file file_input_raw was rewound 54 times
      rgb_lagged_sum|   2|   1000000|     100|0.44021782|  PASSED  
# The file file_input_raw was rewound 58 times
      rgb_lagged_sum|   3|   1000000|     100|0.00118402|   WEAK   
# The file file_input_raw was rewound 63 times
      rgb_lagged_sum|   4|   1000000|     100|0.35645762|  PASSED  
# The file file_input_raw was rewound 68 times
      rgb_lagged_sum|   5|   1000000|     100|0.05847494|  PASSED  
# The file file_input_raw was rewound 75 times
      rgb_lagged_sum|   6|   1000000|     100|0.55634560|  PASSED  
# The file file_input_raw was rewound 83 times
      rgb_lagged_sum|   7|   1000000|     100|0.00425843|   WEAK   
# The file file_input_raw was rewound 91 times
      rgb_lagged_sum|   8|   1000000|     100|0.40017951|  PASSED  
# The file file_input_raw was rewound 101 times
      rgb_lagged_sum|   9|   1000000|     100|0.19195765|  PASSED  
# The file file_input_raw was rewound 111 times
      rgb_lagged_sum|  10|   1000000|     100|0.95250589|  PASSED  
# The file file_input_raw was rewound 123 times
      rgb_lagged_sum|  11|   1000000|     100|0.00061749|   WEAK   
# The file file_input_raw was rewound 135 times
      rgb_lagged_sum|  12|   1000000|     100|0.81587723|  PASSED  
# The file file_input_raw was rewound 149 times
      rgb_lagged_sum|  13|   1000000|     100|0.16302398|  PASSED  
# The file file_input_raw was rewound 163 times
      rgb_lagged_sum|  14|   1000000|     100|0.12129468|  PASSED  
# The file file_input_raw was rewound 178 times
      rgb_lagged_sum|  15|   1000000|     100|0.00847235|  PASSED  
# The file file_input_raw was rewound 194 times
      rgb_lagged_sum|  16|   1000000|     100|0.62760098|  PASSED  
# The file file_input_raw was rewound 211 times
      rgb_lagged_sum|  17|   1000000|     100|0.17970043|  PASSED  
# The file file_input_raw was rewound 230 times
      rgb_lagged_sum|  18|   1000000|     100|0.26635275|  PASSED  
# The file file_input_raw was rewound 249 times
      rgb_lagged_sum|  19|   1000000|     100|0.00731384|  PASSED  
# The file file_input_raw was rewound 269 times
      rgb_lagged_sum|  20|   1000000|     100|0.52830776|  PASSED  
# The file file_input_raw was rewound 290 times
      rgb_lagged_sum|  21|   1000000|     100|0.21204835|  PASSED  
# The file file_input_raw was rewound 312 times
      rgb_lagged_sum|  22|   1000000|     100|0.62406697|  PASSED  
# The file file_input_raw was rewound 335 times
      rgb_lagged_sum|  23|   1000000|     100|0.00000041|  FAILED  
# The file file_input_raw was rewound 358 times
      rgb_lagged_sum|  24|   1000000|     100|0.00010503|   WEAK   
# The file file_input_raw was rewound 383 times
      rgb_lagged_sum|  25|   1000000|     100|0.21395711|  PASSED  
# The file file_input_raw was rewound 409 times
      rgb_lagged_sum|  26|   1000000|     100|0.66752812|  PASSED  
# The file file_input_raw was rewound 436 times
      rgb_lagged_sum|  27|   1000000|     100|0.00259412|   WEAK   
# The file file_input_raw was rewound 463 times
      rgb_lagged_sum|  28|   1000000|     100|0.21043149|  PASSED  
# The file file_input_raw was rewound 492 times
      rgb_lagged_sum|  29|   1000000|     100|0.01205690|  PASSED  
# The file file_input_raw was rewound 521 times
      rgb_lagged_sum|  30|   1000000|     100|0.45615947|  PASSED  
# The file file_input_raw was rewound 552 times
      rgb_lagged_sum|  31|   1000000|     100|0.02858419|  PASSED  
# The file file_input_raw was rewound 583 times
      rgb_lagged_sum|  32|   1000000|     100|0.59906539|  PASSED  
# The file file_input_raw was rewound 584 times
     rgb_kstest_test|   0|     10000|    1000|0.02365922|  PASSED  
# The file file_input_raw was rewound 585 times
     dab_bytedistrib|   0|  51200000|       1|0.98098097|  PASSED  
# The file file_input_raw was rewound 585 times
             dab_dct| 256|     50000|       1|0.61738379|  PASSED  
# The file file_input_raw was rewound 586 times
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.44741292|  PASSED  
        dab_filltree|  32|  15000000|       1|0.07413223|  PASSED  
# The file file_input_raw was rewound 586 times
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.02982628|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.32382186|  PASSED  
# The file file_input_raw was rewound 587 times
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.94495555|  PASSED  
