#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|        dieharder/centrifuge.dat|  1.85e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
# The file file_input_raw was rewound 49 times
      rgb_lagged_sum|   0|   1000000|     100|0.54240416|  PASSED  
# The file file_input_raw was rewound 51 times
      rgb_lagged_sum|   1|   1000000|     100|0.82843368|  PASSED  
# The file file_input_raw was rewound 54 times
      rgb_lagged_sum|   2|   1000000|     100|0.27395203|  PASSED  
# The file file_input_raw was rewound 58 times
      rgb_lagged_sum|   3|   1000000|     100|0.29871640|  PASSED  
# The file file_input_raw was rewound 63 times
      rgb_lagged_sum|   4|   1000000|     100|0.25217287|  PASSED  
# The file file_input_raw was rewound 68 times
      rgb_lagged_sum|   5|   1000000|     100|0.99805715|   WEAK   
# The file file_input_raw was rewound 75 times
      rgb_lagged_sum|   6|   1000000|     100|0.89273680|  PASSED  
# The file file_input_raw was rewound 83 times
      rgb_lagged_sum|   7|   1000000|     100|0.12175868|  PASSED  
# The file file_input_raw was rewound 91 times
      rgb_lagged_sum|   8|   1000000|     100|0.44447976|  PASSED  
# The file file_input_raw was rewound 101 times
      rgb_lagged_sum|   9|   1000000|     100|0.00010108|   WEAK   
# The file file_input_raw was rewound 111 times
      rgb_lagged_sum|  10|   1000000|     100|0.99234465|  PASSED  
# The file file_input_raw was rewound 123 times
      rgb_lagged_sum|  11|   1000000|     100|0.20823543|  PASSED  
# The file file_input_raw was rewound 135 times
      rgb_lagged_sum|  12|   1000000|     100|0.95005135|  PASSED  
# The file file_input_raw was rewound 149 times
      rgb_lagged_sum|  13|   1000000|     100|0.40065489|  PASSED  
# The file file_input_raw was rewound 163 times
      rgb_lagged_sum|  14|   1000000|     100|0.66730980|  PASSED  
# The file file_input_raw was rewound 178 times
      rgb_lagged_sum|  15|   1000000|     100|0.00030157|   WEAK   
# The file file_input_raw was rewound 194 times
      rgb_lagged_sum|  16|   1000000|     100|0.80844513|  PASSED  
# The file file_input_raw was rewound 211 times
      rgb_lagged_sum|  17|   1000000|     100|0.69290112|  PASSED  
# The file file_input_raw was rewound 230 times
      rgb_lagged_sum|  18|   1000000|     100|0.60081339|  PASSED  
# The file file_input_raw was rewound 249 times
      rgb_lagged_sum|  19|   1000000|     100|0.00000000|  FAILED  
# The file file_input_raw was rewound 269 times
      rgb_lagged_sum|  20|   1000000|     100|0.86019215|  PASSED  
# The file file_input_raw was rewound 290 times
      rgb_lagged_sum|  21|   1000000|     100|0.78120689|  PASSED  
# The file file_input_raw was rewound 312 times
      rgb_lagged_sum|  22|   1000000|     100|0.99763603|   WEAK   
# The file file_input_raw was rewound 335 times
      rgb_lagged_sum|  23|   1000000|     100|0.06913274|  PASSED  
# The file file_input_raw was rewound 358 times
      rgb_lagged_sum|  24|   1000000|     100|0.00368950|   WEAK   
# The file file_input_raw was rewound 383 times
      rgb_lagged_sum|  25|   1000000|     100|0.86233302|  PASSED  
# The file file_input_raw was rewound 409 times
      rgb_lagged_sum|  26|   1000000|     100|0.66267313|  PASSED  
# The file file_input_raw was rewound 436 times
      rgb_lagged_sum|  27|   1000000|     100|0.06949462|  PASSED  
# The file file_input_raw was rewound 463 times
      rgb_lagged_sum|  28|   1000000|     100|0.85791286|  PASSED  
# The file file_input_raw was rewound 492 times
      rgb_lagged_sum|  29|   1000000|     100|0.00000999|   WEAK   
# The file file_input_raw was rewound 521 times
      rgb_lagged_sum|  30|   1000000|     100|0.63265784|  PASSED  
# The file file_input_raw was rewound 552 times
      rgb_lagged_sum|  31|   1000000|     100|0.26584690|  PASSED  
# The file file_input_raw was rewound 583 times
      rgb_lagged_sum|  32|   1000000|     100|0.99749751|   WEAK   
# The file file_input_raw was rewound 584 times
     rgb_kstest_test|   0|     10000|    1000|0.82296944|  PASSED  
# The file file_input_raw was rewound 585 times
     dab_bytedistrib|   0|  51200000|       1|0.47856279|  PASSED  
# The file file_input_raw was rewound 585 times
             dab_dct| 256|     50000|       1|0.24734044|  PASSED  
# The file file_input_raw was rewound 586 times
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.78084784|  PASSED  
        dab_filltree|  32|  15000000|       1|0.78720351|  PASSED  
# The file file_input_raw was rewound 586 times
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.96183842|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.11932074|  PASSED  
# The file file_input_raw was rewound 587 times
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.73541915|  PASSED  
