#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|          dieharder/yescrypt.dat|  6.82e+06  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
          sts_serial|   3|    100000|     100|0.58307557|  PASSED  
          sts_serial|   4|    100000|     100|0.18060533|  PASSED  
          sts_serial|   4|    100000|     100|0.85040514|  PASSED  
          sts_serial|   5|    100000|     100|0.92793500|  PASSED  
          sts_serial|   5|    100000|     100|0.83175934|  PASSED  
          sts_serial|   6|    100000|     100|0.16004902|  PASSED  
          sts_serial|   6|    100000|     100|0.00305501|   WEAK   
          sts_serial|   7|    100000|     100|0.05258204|  PASSED  
          sts_serial|   7|    100000|     100|0.20802739|  PASSED  
          sts_serial|   8|    100000|     100|0.23773878|  PASSED  
          sts_serial|   8|    100000|     100|0.30365217|  PASSED  
          sts_serial|   9|    100000|     100|0.64628098|  PASSED  
          sts_serial|   9|    100000|     100|0.75013886|  PASSED  
          sts_serial|  10|    100000|     100|0.91144869|  PASSED  
          sts_serial|  10|    100000|     100|0.55662628|  PASSED  
          sts_serial|  11|    100000|     100|0.93285019|  PASSED  
          sts_serial|  11|    100000|     100|0.96265316|  PASSED  
          sts_serial|  12|    100000|     100|0.28963192|  PASSED  
          sts_serial|  12|    100000|     100|0.46627625|  PASSED  
          sts_serial|  13|    100000|     100|0.43546315|  PASSED  
          sts_serial|  13|    100000|     100|0.05407523|  PASSED  
          sts_serial|  14|    100000|     100|0.83395280|  PASSED  
          sts_serial|  14|    100000|     100|0.89308403|  PASSED  
          sts_serial|  15|    100000|     100|0.66161579|  PASSED  
          sts_serial|  15|    100000|     100|0.91327503|  PASSED  
          sts_serial|  16|    100000|     100|0.06084055|  PASSED  
          sts_serial|  16|    100000|     100|0.50614897|  PASSED  
# The file file_input_raw was rewound 31 times
         rgb_bitdist|   1|    100000|     100|0.34677862|  PASSED  
# The file file_input_raw was rewound 31 times
         rgb_bitdist|   2|    100000|     100|0.24631056|  PASSED  
# The file file_input_raw was rewound 32 times
         rgb_bitdist|   3|    100000|     100|0.61337628|  PASSED  
# The file file_input_raw was rewound 33 times
         rgb_bitdist|   4|    100000|     100|0.74558413|  PASSED  
# The file file_input_raw was rewound 34 times
         rgb_bitdist|   5|    100000|     100|0.20434509|  PASSED  
# The file file_input_raw was rewound 35 times
         rgb_bitdist|   6|    100000|     100|0.89832604|  PASSED  
# The file file_input_raw was rewound 36 times
         rgb_bitdist|   7|    100000|     100|0.53405209|  PASSED  
# The file file_input_raw was rewound 38 times
         rgb_bitdist|   8|    100000|     100|0.46305822|  PASSED  
# The file file_input_raw was rewound 39 times
         rgb_bitdist|   9|    100000|     100|0.52439826|  PASSED  
# The file file_input_raw was rewound 41 times
         rgb_bitdist|  10|    100000|     100|0.20488347|  PASSED  
# The file file_input_raw was rewound 43 times
         rgb_bitdist|  11|    100000|     100|0.65409050|  PASSED  
# The file file_input_raw was rewound 46 times
         rgb_bitdist|  12|    100000|     100|0.23160229|  PASSED  
# The file file_input_raw was rewound 46 times
rgb_minimum_distance|   2|     10000|    1000|0.22876162|  PASSED  
# The file file_input_raw was rewound 46 times
rgb_minimum_distance|   3|     10000|    1000|0.40904340|  PASSED  
# The file file_input_raw was rewound 47 times
rgb_minimum_distance|   4|     10000|    1000|0.78587501|  PASSED  
# The file file_input_raw was rewound 47 times
rgb_minimum_distance|   5|     10000|    1000|0.52720565|  PASSED  
# The file file_input_raw was rewound 47 times
    rgb_permutations|   2|    100000|     100|0.66584527|  PASSED  
# The file file_input_raw was rewound 48 times
    rgb_permutations|   3|    100000|     100|0.08111209|  PASSED  
# The file file_input_raw was rewound 48 times
    rgb_permutations|   4|    100000|     100|0.79544745|  PASSED  
# The file file_input_raw was rewound 48 times
    rgb_permutations|   5|    100000|     100|0.86705554|  PASSED  
# The file file_input_raw was rewound 49 times
      rgb_lagged_sum|   0|   1000000|     100|0.23463913|  PASSED  
# The file file_input_raw was rewound 51 times
      rgb_lagged_sum|   1|   1000000|     100|0.54314414|  PASSED  
# The file file_input_raw was rewound 54 times
      rgb_lagged_sum|   2|   1000000|     100|0.06802447|  PASSED  
# The file file_input_raw was rewound 58 times
      rgb_lagged_sum|   3|   1000000|     100|0.64120747|  PASSED  
# The file file_input_raw was rewound 63 times
      rgb_lagged_sum|   4|   1000000|     100|0.14491389|  PASSED  
# The file file_input_raw was rewound 68 times
      rgb_lagged_sum|   5|   1000000|     100|0.46790410|  PASSED  
# The file file_input_raw was rewound 75 times
      rgb_lagged_sum|   6|   1000000|     100|0.10184317|  PASSED  
# The file file_input_raw was rewound 83 times
      rgb_lagged_sum|   7|   1000000|     100|0.08400012|  PASSED  
# The file file_input_raw was rewound 91 times
      rgb_lagged_sum|   8|   1000000|     100|0.07791587|  PASSED  
# The file file_input_raw was rewound 101 times
      rgb_lagged_sum|   9|   1000000|     100|0.01353626|  PASSED  
# The file file_input_raw was rewound 111 times
      rgb_lagged_sum|  10|   1000000|     100|0.50549378|  PASSED  
# The file file_input_raw was rewound 123 times
      rgb_lagged_sum|  11|   1000000|     100|0.87484794|  PASSED  
# The file file_input_raw was rewound 135 times
      rgb_lagged_sum|  12|   1000000|     100|0.19774793|  PASSED  
# The file file_input_raw was rewound 149 times
      rgb_lagged_sum|  13|   1000000|     100|0.11374789|  PASSED  
# The file file_input_raw was rewound 163 times
      rgb_lagged_sum|  14|   1000000|     100|0.70573602|  PASSED  
# The file file_input_raw was rewound 178 times
      rgb_lagged_sum|  15|   1000000|     100|0.01841882|  PASSED  
# The file file_input_raw was rewound 194 times
      rgb_lagged_sum|  16|   1000000|     100|0.29405166|  PASSED  
# The file file_input_raw was rewound 211 times
      rgb_lagged_sum|  17|   1000000|     100|0.57256430|  PASSED  
# The file file_input_raw was rewound 230 times
      rgb_lagged_sum|  18|   1000000|     100|0.31873958|  PASSED  
# The file file_input_raw was rewound 249 times
      rgb_lagged_sum|  19|   1000000|     100|0.00758640|  PASSED  
# The file file_input_raw was rewound 269 times
      rgb_lagged_sum|  20|   1000000|     100|0.07204428|  PASSED  
# The file file_input_raw was rewound 290 times
      rgb_lagged_sum|  21|   1000000|     100|0.24532509|  PASSED  
# The file file_input_raw was rewound 312 times
      rgb_lagged_sum|  22|   1000000|     100|0.18406861|  PASSED  
# The file file_input_raw was rewound 335 times
      rgb_lagged_sum|  23|   1000000|     100|0.56330376|  PASSED  
# The file file_input_raw was rewound 358 times
      rgb_lagged_sum|  24|   1000000|     100|0.00019602|   WEAK   
# The file file_input_raw was rewound 383 times
      rgb_lagged_sum|  25|   1000000|     100|0.04720940|  PASSED  
# The file file_input_raw was rewound 409 times
      rgb_lagged_sum|  26|   1000000|     100|0.03700584|  PASSED  
# The file file_input_raw was rewound 436 times
      rgb_lagged_sum|  27|   1000000|     100|0.34232722|  PASSED  
# The file file_input_raw was rewound 463 times
      rgb_lagged_sum|  28|   1000000|     100|0.26716505|  PASSED  
# The file file_input_raw was rewound 492 times
      rgb_lagged_sum|  29|   1000000|     100|0.01282562|  PASSED  
# The file file_input_raw was rewound 521 times
      rgb_lagged_sum|  30|   1000000|     100|0.02588658|  PASSED  
# The file file_input_raw was rewound 552 times
      rgb_lagged_sum|  31|   1000000|     100|0.00005750|   WEAK   
# The file file_input_raw was rewound 583 times
      rgb_lagged_sum|  32|   1000000|     100|0.07662625|  PASSED  
# The file file_input_raw was rewound 584 times
     rgb_kstest_test|   0|     10000|    1000|0.47888717|  PASSED  
# The file file_input_raw was rewound 585 times
     dab_bytedistrib|   0|  51200000|       1|0.39161364|  PASSED  
# The file file_input_raw was rewound 585 times
             dab_dct| 256|     50000|       1|0.53587719|  PASSED  
# The file file_input_raw was rewound 586 times
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.49035529|  PASSED  
        dab_filltree|  32|  15000000|       1|0.10728619|  PASSED  
# The file file_input_raw was rewound 586 times
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.26122111|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.57680870|  PASSED  
# The file file_input_raw was rewound 587 times
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.30068138|  PASSED  
