# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 11 2  0 212
32 32 12 2  0 476
32 32 13 2  2 740
32 32 14 2  4 1268
32 32 15 2  5 2324
32 32 16 2 11 4176
32 32 17 2 20 8396
32 32 18 2 40 16580
32 32 19 2 85 32948
32 32 20 2 169 65688
32 32 21 2 347 131420
32 32 22 2 708 262368
32 32 23 2 1425 524308
32 32 24 2 2861 1048612
32 32 25 2 5891 2097220
