# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 1024 2 1 752 10 10002 75.18
32 32 1024 2 2 2664 10 10005 266.27
32 32 1024 2 3 3986 10 10006 398.36
32 32 1024 2 4 5290 10 10006 528.70
32 32 1024 2 5 6562 10 10005 655.85
32 32 1024 2 6 7928 10 10006 792.35
32 32 1024 2 7 9190 10 10008 918.31
32 32 1024 2 8 10352 10 10005 1034.65
32 32 1024 2 9 11355 10 10006 1134.79
32 32 1024 2 10 12360 10 10012 1234.58
32 32 1024 2 11 13969 10 10007 1395.88
32 32 1024 2 12 14880 10 10008 1486.87
32 32 1024 2 13 15666 10 10007 1565.45
32 32 1024 2 14 17181 10 10007 1716.87
32 32 1024 2 15 17784 10 10016 1775.61
32 32 1024 2 16 18564 10 10008 1854.98
32 32 1024 2 17 19546 10 10031 1948.46
32 32 1024 2 18 19367 10 10033 1930.40
32 32 1024 2 19 21939 10 10022 2189.08
32 32 1024 2 20 20529 10 10008 2051.31
32 32 1024 2 21 23453 10 10034 2337.44
32 32 1024 2 22 24002 10 10013 2397.19
32 32 1024 2 23 24802 10 10009 2478.06
32 32 1024 2 24 24149 10 10044 2404.38
32 32 1024 2 25 24010 10 10020 2396.19
32 32 1024 2 26 24773 10 10042 2466.84
32 32 1024 2 27 26670 10 10042 2655.88
32 32 1024 2 28 25481 10 10032 2540.08
32 32 1024 2 29 26021 10 10033 2593.66
32 32 1024 2 30 27762 10 10034 2766.92
32 32 1024 2 31 28440 10 10022 2837.81
32 32 1024 2 32 28349 10 10030 2826.50
32 32 1024 2 33 28909 10 10012 2887.44
32 32 1024 2 34 30892 10 10025 3081.41
32 32 1024 2 35 29808 10 10036 2970.22
32 32 1024 2 36 29495 10 10026 2941.85
32 32 1024 2 37 30912 10 10027 3082.95
32 32 1024 2 38 33199 10 10019 3313.70
32 32 1024 2 39 32697 10 10023 3262.20
32 32 1024 2 40 33419 10 10034 3330.68
32 32 1024 2 41 32960 10 10041 3282.62
32 32 1024 2 42 33142 10 10041 3300.69
32 32 1024 2 43 32223 10 10045 3207.78
32 32 1024 2 44 32526 10 10035 3241.23
32 32 1024 2 45 33089 10 10025 3300.81
32 32 1024 2 46 35806 10 10032 3569.25
32 32 1024 2 47 35044 10 10041 3490.21
32 32 1024 2 48 35576 10 10035 3545.32
32 32 1024 2 49 35638 10 10020 3556.56
32 32 1024 2 50 36365 10 10026 3627.11
32 32 1024 2 51 36446 10 10027 3634.74
32 32 1024 2 52 37418 10 10015 3736.16
32 32 1024 2 53 35796 10 10022 3571.72
32 32 1024 2 54 36155 10 10029 3605.08
32 32 1024 2 55 37828 10 10029 3771.84
32 32 1024 2 56 36945 10 10034 3682.14
32 32 1024 2 57 37612 10 10025 3751.85
32 32 1024 2 58 37072 10 10024 3698.24
32 32 1024 2 59 37973 10 10027 3787.04
32 32 1024 2 60 37646 10 10015 3759.13
32 32 1024 2 61 38219 10 10030 3810.31
