# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 7 0 1 4226 10 10000 422.59
32 32 7 0 2 11527 10 10001 1152.59
32 32 7 0 3 17251 10 10001 1724.95
32 32 7 0 4 22940 10 10001 2293.70
32 32 7 0 5 28679 10 10001 2867.60
32 32 7 0 6 34266 10 10001 3426.20
32 32 7 0 7 39669 10 10002 3966.16
32 32 7 0 8 45420 10 10002 4541.16
32 32 7 0 9 50508 10 10001 5050.10
32 32 7 0 10 55847 10 10001 5584.07
32 32 7 0 11 60384 10 10001 6037.52
32 32 7 0 12 66365 10 10002 6635.30
32 32 7 0 13 69139 10 10002 6912.59
32 32 7 0 14 72678 10 10005 7264.06
32 32 7 0 15 76017 10 10002 7600.29
32 32 7 0 16 79024 10 10008 7895.89
32 32 7 0 17 83501 10 10002 8348.50
32 32 7 0 18 86970 10 10007 8691.26
32 32 7 0 19 93721 10 10009 9363.88
32 32 7 0 20 88256 10 10003 8823.32
32 32 7 0 21 91418 10 10009 9133.80
32 32 7 0 22 95642 10 10007 9557.60
32 32 7 0 23 98478 10 10005 9842.53
32 32 7 0 24 99710 10 10008 9962.83
32 32 7 0 25 104521 10 10006 10446.15
32 32 7 0 26 104182 10 10010 10408.30
32 32 7 0 27 102051 10 10007 10197.46
32 32 7 0 28 111401 10 10005 11134.95
32 32 7 0 29 107801 10 10003 10776.67
32 32 7 0 30 112826 10 10007 11274.96
32 32 7 0 31 106720 10 10007 10664.04
32 32 7 0 32 115847 10 10003 11581.23
32 32 7 0 33 114604 10 10006 11453.93
32 32 7 0 34 120051 10 10007 11996.93
32 32 7 0 35 116540 10 10008 11644.39
32 32 7 0 36 122681 10 10008 12257.91
32 32 7 0 37 120174 10 10005 12011.86
32 32 7 0 38 131204 10 10005 13113.20
32 32 7 0 39 129368 10 10005 12930.40
32 32 7 0 40 121746 10 10008 12164.78
32 32 7 0 41 126279 10 10003 12624.71
32 32 7 0 42 124113 10 10008 12400.84
32 32 7 0 43 132950 10 10004 13289.09
32 32 7 0 44 137746 10 10003 13769.89
32 32 7 0 45 134397 10 10008 13428.81
32 32 7 0 46 134145 10 10007 13404.81
32 32 7 0 47 136785 10 10003 13674.13
32 32 7 0 48 140292 10 10008 14017.90
32 32 7 0 49 141272 10 10005 14120.10
32 32 7 0 50 142947 10 10003 14289.80
32 32 7 0 51 148041 10 10007 14794.46
32 32 7 0 52 142028 10 10003 14198.07
32 32 7 0 53 149593 10 10006 14950.12
32 32 7 0 54 151631 10 10007 15152.46
32 32 7 0 55 149773 10 10005 14969.32
32 32 7 0 56 155251 10 10005 15516.84
32 32 7 0 57 153988 10 10005 15390.53
32 32 7 0 58 153180 10 10005 15310.87
32 32 7 0 59 153331 10 10006 15323.85
32 32 7 0 60 156204 10 10006 15610.26
32 32 7 0 61 153118 10 10007 15301.60
32 32 7 0 62 156792 10 10006 15669.56
32 32 7 0 63 158512 10 10008 15838.57
32 32 7 0 64 159327 10 10007 15920.77
32 32 7 0 65 159315 10 10006 15922.08
32 32 7 0 66 158191 10 10006 15809.63
32 32 7 0 67 165072 10 10007 16495.90
32 32 7 0 68 165900 10 10005 16581.94
32 32 7 0 69 165061 10 10004 16499.38
32 32 7 0 70 164345 10 10005 16426.04
32 32 7 0 71 165203 10 10005 16512.24
32 32 7 0 72 167498 10 10005 16741.36
32 32 7 0 73 165758 10 10006 16566.57
32 32 7 0 74 167493 10 10006 16738.79
32 32 7 0 75 174850 10 10007 17473.45
32 32 7 0 76 173549 10 10006 17344.10
32 32 7 0 77 173992 10 10005 17390.81
32 32 7 0 78 167962 10 10006 16786.22
32 32 7 0 79 174451 10 10006 17434.38
32 32 7 0 80 172157 10 10005 17206.48
32 32 7 0 81 173990 10 10006 17388.06
32 32 7 0 82 170398 10 10008 17026.79
32 32 7 0 83 175324 10 10006 17522.11
32 32 7 0 84 176798 10 10006 17669.80
32 32 7 0 85 176410 10 10007 17629.20
32 32 7 0 86 173008 10 10005 17292.61
32 32 7 0 87 172450 10 10007 17232.64
32 32 7 0 88 178245 10 10005 17814.76
32 32 7 0 89 171621 10 10006 17151.32
32 32 7 0 90 174005 10 10006 17389.77
32 32 7 0 91 173641 10 10008 17350.42
32 32 7 0 92 173330 10 10008 17319.99
32 32 7 0 93 177344 10 10005 17725.96
32 32 7 0 94 178887 10 10006 17878.79
32 32 7 0 95 177184 10 10006 17707.22
32 32 7 0 96 172563 10 10006 17246.13
32 32 7 0 97 179752 10 10006 17965.13
32 32 7 0 98 173267 10 10008 17313.66
32 32 7 0 99 177277 10 10006 17716.20
32 32 7 0 100 166153 10 10007 16603.22
32 32 7 0 101 177641 10 10006 17753.76
32 32 7 0 102 180741 10 10007 18062.22
32 32 7 0 103 178832 10 10007 17871.06
32 32 7 0 104 176541 10 10007 17642.53
32 32 7 0 105 173079 10 10007 17295.00
32 32 7 0 106 177037 10 10008 17690.38
32 32 7 0 107 176487 10 10005 17639.87
32 32 7 0 108 179873 10 10007 17975.61
32 32 7 0 109 179926 10 10006 17982.09
32 32 7 0 110 179648 10 10006 17953.96
32 32 7 0 111 167762 10 10007 16763.99
32 32 7 0 112 175851 10 10006 17573.71
32 32 7 0 113 175752 10 10006 17564.31
32 32 7 0 114 180812 10 10007 18068.30
32 32 7 0 115 175122 10 10007 17500.61
32 32 7 0 116 178250 10 10007 17812.48
32 32 7 0 117 179938 10 10009 17978.36
32 32 7 0 118 172622 10 10008 17248.86
32 32 7 0 119 180180 10 10007 18006.24
32 32 7 0 120 176958 10 10007 17683.03
32 32 7 0 121 177305 10 10007 17718.57
32 32 7 0 122 171298 10 10007 17117.65
32 32 7 0 123 176549 10 10007 17642.48
32 32 7 0 124 177269 10 10008 17712.72
32 32 7 0 125 176851 10 10007 17672.56
32 32 7 0 126 180696 10 10007 18056.11
32 32 7 0 127 179183 10 10008 17904.40
32 32 7 0 128 180133 10 10007 18000.90
32 32 7 0 129 176453 10 10007 17632.52
32 32 7 0 130 180121 10 10007 17998.72
32 32 7 0 131 179433 10 10007 17931.31
32 32 7 0 132 178607 10 10007 17848.03
32 32 7 0 133 179462 10 10007 17934.32
32 32 7 0 134 177668 10 10008 17752.56
32 32 7 0 135 177793 10 10008 17765.75
32 32 7 0 136 178663 10 10007 17853.26
32 32 7 0 137 176892 10 10008 17675.46
32 32 7 0 138 176147 10 10008 17601.41
32 32 7 0 139 178025 10 10007 17789.98
32 32 7 0 140 176901 10 10008 17676.50
32 32 7 0 141 177422 10 10008 17728.78
32 32 7 0 142 177007 10 10008 17687.20
32 32 7 0 143 177395 10 10007 17726.73
32 32 7 0 144 176707 10 10007 17658.33
32 32 7 0 145 177186 10 10008 17705.15
32 32 7 0 146 177069 10 10008 17693.47
32 32 7 0 147 177518 10 10008 17738.00
32 32 7 0 148 177826 10 10008 17769.08
32 32 7 0 149 175523 10 10008 17538.82
32 32 7 0 150 175642 10 10008 17549.73
32 32 7 0 151 176066 10 10008 17593.36
32 32 7 0 152 175280 10 10009 17512.39
32 32 7 0 153 174700 10 10008 17456.67
32 32 7 0 154 175290 10 10008 17514.61
32 32 7 0 155 173281 10 10009 17312.91
32 32 7 0 156 174998 10 10008 17486.32
32 32 7 0 157 175451 10 10012 17524.86
32 32 7 0 158 175304 10 10009 17514.31
32 32 7 0 159 173300 10 10009 17314.36
32 32 7 0 160 173206 10 10010 17303.64
