# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 10 0 1 104 10 10003 10.40
32 32 10 0 2 234 10 10075 23.23
32 32 10 0 3 349 10 10056 34.71
32 32 10 0 4 464 10 10045 46.19
32 32 10 0 5 583 10 10086 57.80
32 32 10 0 6 695 10 10062 69.07
32 32 10 0 7 811 10 10086 80.41
32 32 10 0 8 923 10 10082 91.55
32 32 10 0 9 1024 10 10082 101.56
32 32 10 0 10 1133 10 10069 112.53
32 32 10 0 11 1237 10 10082 122.69
32 32 10 0 12 1323 10 10079 131.27
32 32 10 0 13 1425 10 10084 141.31
32 32 10 0 14 1564 10 10084 155.10
32 32 10 0 15 1604 10 10085 159.04
32 32 10 0 16 1733 10 10084 171.86
32 32 10 0 17 1781 10 10085 176.61
32 32 10 0 18 1921 10 10086 190.46
32 32 10 0 19 1975 10 10084 195.85
32 32 10 0 20 2072 10 10074 205.67
32 32 10 0 21 2119 10 10085 210.11
32 32 10 0 22 2160 10 10101 213.85
32 32 10 0 23 2283 10 10098 226.08
32 32 10 0 24 2287 10 10095 226.56
32 32 10 0 25 2246 10 10089 222.61
32 32 10 0 26 2384 10 10100 236.03
32 32 10 0 27 2574 10 10099 254.87
32 32 10 0 28 2568 10 10092 254.45
32 32 10 0 29 2515 10 10103 248.94
32 32 10 0 30 2497 10 10090 247.48
32 32 10 0 31 2653 10 10102 262.63
32 32 10 0 32 2720 10 10097 269.39
32 32 10 0 33 2764 10 10114 273.30
32 32 10 0 34 2856 10 10101 282.74
32 32 10 0 35 2924 10 10096 289.61
32 32 10 0 36 2819 10 10088 279.44
32 32 10 0 37 2784 10 10094 275.81
32 32 10 0 38 2955 10 10107 292.36
32 32 10 0 39 2882 10 10100 285.34
32 32 10 0 40 3065 10 10140 302.27
32 32 10 0 41 2985 10 10106 295.37
32 32 10 0 42 2983 10 10125 294.63
32 32 10 0 43 3034 10 10135 299.35
32 32 10 0 44 3121 10 10229 305.12
32 32 10 0 45 3146 10 10141 310.23
32 32 10 0 46 3337 10 10143 328.99
32 32 10 0 47 3237 10 10126 319.68
32 32 10 0 48 3312 10 10147 326.40
32 32 10 0 49 3380 10 10122 333.93
32 32 10 0 50 3331 10 10160 327.85
32 32 10 0 51 3475 10 10237 339.44
32 32 10 0 52 3344 10 10136 329.92
32 32 10 0 53 3494 10 10135 344.74
32 32 10 0 54 3494 10 10158 343.97
32 32 10 0 55 3588 10 10148 353.57
32 32 10 0 56 3502 10 10267 341.10
32 32 10 0 57 3541 10 10155 348.69
32 32 10 0 58 3627 10 10141 357.66
32 32 10 0 59 3470 10 10199 340.22
32 32 10 0 60 3572 10 10148 351.98
32 32 10 0 61 3636 10 10133 358.81
32 32 10 0 62 3674 10 10145 362.13
32 32 10 0 63 3715 10 10166 365.45
32 32 10 0 64 3758 10 10170 369.51
32 32 10 0 65 3636 10 10159 357.92
32 32 10 0 66 3771 10 10183 370.32
32 32 10 0 67 3816 10 10169 375.25
32 32 10 0 68 3811 10 10224 372.75
32 32 10 0 69 3824 10 10189 375.31
32 32 10 0 70 3761 10 10178 369.53
32 32 10 0 71 3853 10 10183 378.39
32 32 10 0 72 3794 10 10209 371.65
32 32 10 0 73 3854 10 10225 376.92
32 32 10 0 74 3888 10 10174 382.16
32 32 10 0 75 3902 10 10197 382.65
32 32 10 0 76 3918 10 10210 383.76
32 32 10 0 77 3886 10 10169 382.16
32 32 10 0 78 3966 10 10168 390.04
32 32 10 0 79 3958 10 10178 388.88
32 32 10 0 80 3986 10 10192 391.11
32 32 10 0 81 3995 10 10206 391.45
32 32 10 0 82 3980 10 10259 387.95
32 32 10 0 83 4003 10 10198 392.52
32 32 10 0 84 4043 10 10203 396.25
32 32 10 0 85 4044 10 10185 397.07
32 32 10 0 86 4026 10 10183 395.35
32 32 10 0 87 4055 10 10224 396.60
32 32 10 0 88 4074 10 10185 400.01
32 32 10 0 89 4044 10 10210 396.08
32 32 10 0 90 4070 10 10247 397.19
32 32 10 0 91 4048 10 10202 396.79
32 32 10 0 92 4044 10 10224 395.52
32 32 10 0 93 4108 10 10235 401.35
32 32 10 0 94 4074 10 10200 399.42
32 32 10 0 95 4095 10 10203 401.37
32 32 10 0 96 4108 10 10218 402.03
32 32 10 0 97 4112 10 10211 402.71
32 32 10 0 98 4104 10 10221 401.51
32 32 10 0 99 4095 10 10246 399.69
32 32 10 0 100 4148 10 10218 405.96
32 32 10 0 101 4030 10 10252 393.09
32 32 10 0 102 4073 10 10276 396.38
32 32 10 0 103 4037 10 10250 393.87
32 32 10 0 104 4118 10 10269 401.00
32 32 10 0 105 4151 10 10257 404.70
32 32 10 0 106 4169 10 10239 407.19
32 32 10 0 107 4170 10 10260 406.44
32 32 10 0 108 4165 10 10258 406.01
32 32 10 0 109 4150 10 10239 405.32
32 32 10 0 110 4173 10 10242 407.44
32 32 10 0 111 4147 10 10265 403.98
32 32 10 0 112 4172 10 10237 407.55
32 32 10 0 113 4144 10 10232 404.99
