# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 14 1 1 1407 10 10006 140.62
32 32 14 1 2 3280 10 10003 327.91
32 32 14 1 3 4919 10 10004 491.69
32 32 14 1 4 6541 10 10005 653.77
32 32 14 1 5 8167 10 10005 816.27
32 32 14 1 6 9603 10 10006 959.74
32 32 14 1 7 11318 10 10006 1131.10
32 32 14 1 8 12925 10 10006 1291.73
32 32 14 1 9 14351 10 10005 1434.35
32 32 14 1 10 15948 10 10006 1593.88
32 32 14 1 11 17261 10 10006 1725.11
32 32 14 1 12 18605 10 10006 1859.37
32 32 14 1 13 19445 10 10006 1943.34
32 32 14 1 14 20599 10 10005 2058.77
32 32 14 1 15 20038 10 10008 2002.26
32 32 14 1 16 21480 10 10015 2144.74
32 32 14 1 17 23798 10 10006 2378.44
32 32 14 1 18 26421 10 10006 2640.48
32 32 14 1 19 25831 10 10005 2581.77
32 32 14 1 20 28906 10 10006 2888.95
32 32 14 1 21 27843 10 10006 2782.72
32 32 14 1 22 30059 10 10006 3004.08
32 32 14 1 23 28256 10 10007 2823.72
32 32 14 1 24 29607 10 10017 2955.77
32 32 14 1 25 29616 10 10016 2956.95
32 32 14 1 26 31157 10 10012 3111.87
32 32 14 1 27 31199 10 10032 3110.02
32 32 14 1 28 32405 10 10031 3230.49
32 32 14 1 29 35307 10 10025 3521.92
32 32 14 1 30 32921 10 10026 3283.41
32 32 14 1 31 33051 10 10021 3298.13
32 32 14 1 32 35885 10 10013 3583.76
32 32 14 1 33 35125 10 10018 3506.29
32 32 14 1 34 37783 10 10029 3767.51
32 32 14 1 35 34743 10 10020 3467.47
32 32 14 1 36 37756 10 10016 3769.49
32 32 14 1 37 37894 10 10017 3783.03
32 32 14 1 38 39163 10 10024 3906.91
32 32 14 1 39 36405 10 10025 3631.37
32 32 14 1 40 38907 10 10020 3883.11
32 32 14 1 41 39098 10 10019 3902.43
32 32 14 1 42 40774 10 10022 4068.53
32 32 14 1 43 37688 10 10020 3761.43
32 32 14 1 44 42612 10 10009 4257.33
32 32 14 1 45 39189 10 10028 3908.04
32 32 14 1 46 41743 10 10018 4166.99
32 32 14 1 47 44210 10 10014 4414.79
32 32 14 1 48 41742 10 10023 4164.44
32 32 14 1 49 43365 10 10014 4330.55
32 32 14 1 50 42555 10 10019 4247.62
32 32 14 1 51 41886 10 10025 4178.16
32 32 14 1 52 43979 10 10025 4386.74
32 32 14 1 53 43079 10 10026 4296.64
32 32 14 1 54 43515 10 10019 4343.04
32 32 14 1 55 47002 10 10016 4692.51
32 32 14 1 56 43199 10 10021 4310.92
32 32 14 1 57 46645 10 10022 4654.21
32 32 14 1 58 46031 10 10018 4594.83
32 32 14 1 59 48027 10 10023 4791.66
32 32 14 1 60 48547 10 10024 4843.19
32 32 14 1 61 48414 10 10029 4827.57
32 32 14 1 62 46913 10 10015 4684.21
32 32 14 1 63 47666 10 10025 4754.81
32 32 14 1 64 49690 10 10013 4962.31
32 32 14 1 65 48852 10 10024 4873.34
32 32 14 1 66 49309 10 10016 4922.81
