# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 43 1 1 3728 10 10001 372.78
32 32 43 1 2 10029 10 10001 1002.78
32 32 43 1 3 15009 10 10002 1500.61
32 32 43 1 4 19991 10 10001 1998.94
32 32 43 1 5 24956 10 10002 2495.08
32 32 43 1 6 29906 10 10002 2990.06
32 32 43 1 7 34743 10 10002 3473.73
32 32 43 1 8 39435 10 10002 3942.67
32 32 43 1 9 44060 10 10002 4405.06
32 32 43 1 10 47392 10 10002 4738.21
32 32 43 1 11 51934 10 10009 5188.53
32 32 43 1 12 56053 10 10001 5604.53
32 32 43 1 13 59580 10 10002 5956.84
32 32 43 1 14 62159 10 10002 6214.57
32 32 43 1 15 64824 10 10008 6477.30
32 32 43 1 16 69758 10 10002 6974.34
32 32 43 1 17 73623 10 10007 7356.99
32 32 43 1 18 73714 10 10002 7369.81
32 32 43 1 19 72569 10 10004 7253.74
32 32 43 1 20 78416 10 10009 7834.90
32 32 43 1 21 78512 10 10003 7848.56
32 32 43 1 22 83401 10 10005 8335.86
32 32 43 1 23 84866 10 10003 8484.27
32 32 43 1 24 90313 10 10006 9025.47
32 32 43 1 25 88715 10 10006 8866.25
32 32 43 1 26 90580 10 10010 9048.63
32 32 43 1 27 89812 10 10007 8975.12
32 32 43 1 28 97209 10 10009 9711.74
32 32 43 1 29 98101 10 10010 9800.14
32 32 43 1 30 94560 10 10009 9447.29
32 32 43 1 31 99557 10 10007 9948.87
32 32 43 1 32 98663 10 10003 9863.32
32 32 43 1 33 100505 10 10008 10042.53
32 32 43 1 34 100617 10 10004 10057.97
32 32 43 1 35 102870 10 10008 10279.25
32 32 43 1 36 102977 10 10004 10293.25
32 32 43 1 37 101750 10 10010 10164.75
32 32 43 1 38 102444 10 10005 10239.41
32 32 43 1 39 100685 10 10004 10064.80
32 32 43 1 40 107943 10 10004 10789.54
32 32 43 1 41 106003 10 10007 10592.98
32 32 43 1 42 105492 10 10004 10545.29
32 32 43 1 43 113360 10 10008 11327.00
32 32 43 1 44 107533 10 10007 10746.11
32 32 43 1 45 112835 10 10006 11276.96
32 32 43 1 46 103676 10 10004 10363.11
32 32 43 1 47 106287 10 10008 10620.08
32 32 43 1 48 111198 10 10006 11112.94
32 32 43 1 49 116941 10 10005 11688.18
32 32 43 1 50 116942 10 10006 11686.63
32 32 43 1 51 122608 10 10005 12255.00
32 32 43 1 52 121331 10 10008 12123.30
32 32 43 1 53 124625 10 10007 12454.33
32 32 43 1 54 129081 10 10005 12901.77
32 32 43 1 55 131896 10 10006 13181.71
32 32 43 1 56 131644 10 10006 13156.21
32 32 43 1 57 128858 10 10004 12880.76
32 32 43 1 58 126129 10 10006 12605.48
32 32 43 1 59 134357 10 10007 13426.22
32 32 43 1 60 132806 10 10007 13271.43
32 32 43 1 61 132178 10 10005 13211.27
32 32 43 1 62 133690 10 10007 13360.30
32 32 43 1 63 134796 10 10007 13469.72
32 32 43 1 64 134606 10 10009 13448.26
32 32 43 1 65 138778 10 10009 13865.68
32 32 43 1 66 138311 10 10006 13822.53
32 32 43 1 67 140119 10 10005 14004.72
32 32 43 1 68 138625 10 10007 13852.68
32 32 43 1 69 144882 10 10007 14477.91
32 32 43 1 70 142689 10 10009 14255.71
32 32 43 1 71 143269 10 10007 14316.42
32 32 43 1 72 142852 10 10006 14276.26
32 32 43 1 73 142364 10 10008 14225.42
32 32 43 1 74 146088 10 10005 14601.71
32 32 43 1 75 139025 10 10008 13891.58
32 32 43 1 76 150132 10 10005 15005.26
32 32 43 1 77 145930 10 10006 14584.82
32 32 43 1 78 143360 10 10007 14325.53
32 32 43 1 79 144443 10 10007 14433.80
32 32 43 1 80 149057 10 10007 14895.11
32 32 43 1 81 147711 10 10005 14763.54
32 32 43 1 82 145128 10 10008 14501.44
32 32 43 1 83 146747 10 10008 14662.51
32 32 43 1 84 143442 10 10005 14336.40
32 32 43 1 85 149062 10 10005 14898.80
32 32 43 1 86 147258 10 10005 14718.06
32 32 43 1 87 148731 10 10006 14864.72
32 32 43 1 88 145364 10 10008 14524.95
32 32 43 1 89 147543 10 10006 14745.96
32 32 43 1 90 145153 10 10008 14504.04
32 32 43 1 91 149917 10 10006 14982.84
32 32 43 1 92 146269 10 10008 14615.45
32 32 43 1 93 150169 10 10008 15005.08
32 32 43 1 94 149436 10 10007 14932.80
32 32 43 1 95 143757 10 10008 14364.85
32 32 43 1 96 147826 10 10006 14773.16
32 32 43 1 97 144509 10 10008 14439.72
32 32 43 1 98 153776 10 10008 15365.63
32 32 43 1 99 150895 10 10008 15077.63
32 32 43 1 100 153355 10 10009 15322.36
32 32 43 1 101 151899 10 10007 15179.77
32 32 43 1 102 151036 10 10008 15091.86
32 32 43 1 103 151121 10 10008 15099.82
32 32 43 1 104 149524 10 10007 14941.93
32 32 43 1 105 149613 10 10008 14949.42
32 32 43 1 106 151866 10 10009 15173.00
32 32 43 1 107 149593 10 10007 14948.69
32 32 43 1 108 152405 10 10007 15229.39
32 32 43 1 109 152661 10 10008 15254.53
32 32 43 1 110 152747 10 10008 15262.22
32 32 43 1 111 152033 10 10008 15190.55
32 32 43 1 112 151751 10 10008 15163.56
32 32 43 1 113 153252 10 10008 15313.25
32 32 43 1 114 152502 10 10008 15237.98
32 32 43 1 115 152044 10 10008 15192.00
32 32 43 1 116 152533 10 10008 15240.36
32 32 43 1 117 152515 10 10008 15238.78
32 32 43 1 118 153418 10 10007 15330.66
32 32 43 1 119 151292 10 10008 15116.44
32 32 43 1 120 153465 10 10008 15333.70
32 32 43 1 121 152922 10 10008 15279.93
32 32 43 1 122 153659 10 10007 15355.24
32 32 43 1 123 153701 10 10008 15357.71
32 32 43 1 124 153223 10 10008 15310.71
32 32 43 1 125 153377 10 10008 15325.33
32 32 43 1 126 153462 10 10008 15333.73
32 32 43 1 127 150896 10 10007 15078.35
32 32 43 1 128 154427 10 10009 15429.09
32 32 43 1 129 149674 10 10008 14956.01
32 32 43 1 130 153561 10 10009 15342.52
32 32 43 1 131 149415 10 10009 14928.62
32 32 43 1 132 152753 10 10009 15262.10
32 32 43 1 133 152005 10 10010 15185.94
32 32 43 1 134 153459 10 10009 15331.66
32 32 43 1 135 151092 10 10008 15096.75
32 32 43 1 136 151061 10 10009 15091.95
32 32 43 1 137 151765 10 10008 15163.89
32 32 43 1 138 153550 10 10009 15341.32
32 32 43 1 139 151450 10 10010 15130.45
32 32 43 1 140 151719 10 10008 15159.13
32 32 43 1 141 152701 10 10010 15254.85
32 32 43 1 142 151094 10 10009 15096.26
32 32 43 1 143 149726 10 10009 14959.84
32 32 43 1 144 153161 10 10009 15302.07
32 32 43 1 145 152315 10 10010 15216.99
32 32 43 1 146 152583 10 10008 15245.91
32 32 43 1 147 151300 10 10009 15116.69
32 32 43 1 148 150553 10 10009 15041.97
32 32 43 1 149 151516 10 10009 15138.68
32 32 43 1 150 149808 10 10011 14963.92
32 32 43 1 151 151513 10 10009 15137.35
32 32 43 1 152 149455 10 10009 14931.36
32 32 43 1 153 150421 10 10010 15027.77
32 32 43 1 154 151465 10 10010 15132.05
32 32 43 1 155 150557 10 10013 15036.85
32 32 43 1 156 151237 10 10010 15108.99
32 32 43 1 157 149287 10 10011 14912.82
32 32 43 1 158 151228 10 10012 15104.77
32 32 43 1 159 150842 10 10009 15070.54
32 32 43 1 160 151133 10 10010 15098.64
