# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 1024 2 1 61 10 10039 6.08
32 32 1024 2 2 122 10 10052 12.14
32 32 1024 2 3 183 10 10085 18.15
32 32 1024 2 4 244 10 10064 24.24
32 32 1024 2 5 306 10 10164 30.11
32 32 1024 2 6 366 10 10135 36.11
32 32 1024 2 7 424 10 10157 41.75
32 32 1024 2 8 482 10 10134 47.56
32 32 1024 2 9 535 10 10146 52.73
32 32 1024 2 10 591 10 10142 58.27
32 32 1024 2 11 644 10 10151 63.44
32 32 1024 2 12 690 10 10151 67.97
32 32 1024 2 13 693 10 10164 68.18
32 32 1024 2 14 773 10 10161 76.07
32 32 1024 2 15 733 10 10167 72.09
32 32 1024 2 16 749 10 10209 73.36
32 32 1024 2 17 790 10 10195 77.49
32 32 1024 2 18 986 10 10157 97.07
32 32 1024 2 19 1026 10 10163 100.95
32 32 1024 2 20 1056 10 10156 103.98
32 32 1024 2 21 1016 10 10149 100.10
32 32 1024 2 22 1033 10 10184 101.44
32 32 1024 2 23 825 10 10180 81.04
32 32 1024 2 24 1141 10 10158 112.33
32 32 1024 2 25 1204 10 10159 118.52
32 32 1024 2 26 1238 10 10173 121.70
32 32 1024 2 27 1253 10 10169 123.21
32 32 1024 2 28 1180 10 10187 115.84
32 32 1024 2 29 1306 10 10214 127.86
32 32 1024 2 30 1182 10 10306 114.69
32 32 1024 2 31 1323 10 10182 129.93
32 32 1024 2 32 1383 10 10185 135.79
32 32 1024 2 33 1371 10 10201 134.39
32 32 1024 2 34 1471 10 10209 144.08
32 32 1024 2 35 1465 10 10196 143.69
32 32 1024 2 36 1456 10 10195 142.82
32 32 1024 2 37 1233 10 10286 119.87
32 32 1024 2 38 1504 10 10193 147.55
32 32 1024 2 39 1461 10 10222 142.92
32 32 1024 2 40 1465 10 10298 142.26
32 32 1024 2 41 1434 10 10259 139.78
32 32 1024 2 42 1543 10 10226 150.89
32 32 1024 2 43 1517 10 10455 145.10
