# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 1024 2 1 1554 10 10004 155.33
32 32 1024 2 2 3713 10 10003 371.19
32 32 1024 2 3 5696 10 10004 569.38
32 32 1024 2 4 7454 10 10004 745.09
32 32 1024 2 5 9424 10 10005 941.91
32 32 1024 2 6 11348 10 10005 1134.22
32 32 1024 2 7 12770 10 10008 1276.04
32 32 1024 2 8 15016 10 10005 1500.87
32 32 1024 2 9 15878 10 10005 1587.03
32 32 1024 2 10 18387 10 10005 1837.79
32 32 1024 2 11 19689 10 10005 1967.85
32 32 1024 2 12 20192 10 10010 2017.20
32 32 1024 2 13 22797 10 10005 2278.54
32 32 1024 2 14 24097 10 10005 2408.41
32 32 1024 2 15 25745 10 10005 2573.17
32 32 1024 2 16 25675 10 10007 2565.75
32 32 1024 2 17 27918 10 10005 2790.28
32 32 1024 2 18 29659 10 10005 2964.32
32 32 1024 2 19 30214 10 10019 3015.74
32 32 1024 2 20 31159 10 10021 3109.49
32 32 1024 2 21 33568 10 10023 3349.01
32 32 1024 2 22 30470 10 10031 3037.69
32 32 1024 2 23 34013 10 10020 3394.62
32 32 1024 2 24 33274 10 10031 3317.13
32 32 1024 2 25 35603 10 10030 3549.61
32 32 1024 2 26 36627 10 10017 3656.51
32 32 1024 2 27 38333 10 10018 3826.48
32 32 1024 2 28 38208 10 10008 3817.91
32 32 1024 2 29 40766 10 10027 4065.75
32 32 1024 2 30 38827 10 10023 3873.63
32 32 1024 2 31 40170 10 10019 4009.31
32 32 1024 2 32 41428 10 10019 4135.13
32 32 1024 2 33 41726 10 10021 4163.98
32 32 1024 2 34 42786 10 10015 4272.12
32 32 1024 2 35 44156 10 10017 4408.01
32 32 1024 2 36 42187 10 10019 4210.59
32 32 1024 2 37 43092 10 10028 4297.17
32 32 1024 2 38 44124 10 10029 4399.60
32 32 1024 2 39 44768 10 10031 4462.95
32 32 1024 2 40 46579 10 10023 4647.16
32 32 1024 2 41 44473 10 10022 4437.36
32 32 1024 2 42 44542 10 10027 4442.12
32 32 1024 2 43 45989 10 10008 4595.33
32 32 1024 2 44 47312 10 10022 4720.98
32 32 1024 2 45 48548 10 10022 4844.07
32 32 1024 2 46 50594 10 10011 5053.75
32 32 1024 2 47 49440 10 10021 4933.67
32 32 1024 2 48 49103 10 10009 4905.92
32 32 1024 2 49 46176 10 10023 4607.15
32 32 1024 2 50 50262 10 10018 5017.08
32 32 1024 2 51 50274 10 10023 5016.06
32 32 1024 2 52 48387 10 10012 4832.82
32 32 1024 2 53 53034 10 10026 5289.59
32 32 1024 2 54 51557 10 10017 5146.96
32 32 1024 2 55 51415 10 10020 5131.12
32 32 1024 2 56 51879 10 10020 5177.66
32 32 1024 2 57 51920 10 10012 5185.83
32 32 1024 2 58 53705 10 10018 5360.77
32 32 1024 2 59 52311 10 10026 5217.65
32 32 1024 2 60 53745 10 10028 5359.57
32 32 1024 2 61 53452 10 10020 5334.29
32 32 1024 2 62 52499 10 10009 5245.02
32 32 1024 2 63 53874 10 10016 5378.71
32 32 1024 2 64 54743 10 10011 5468.03
32 32 1024 2 65 54375 10 10022 5425.71
32 32 1024 2 66 54385 10 10013 5431.47
32 32 1024 2 67 56416 10 10018 5631.33
32 32 1024 2 68 55002 10 10012 5493.52
32 32 1024 2 69 55673 10 10026 5552.74
32 32 1024 2 70 57824 10 10017 5772.39
32 32 1024 2 71 56957 10 10017 5686.28
32 32 1024 2 72 56377 10 10015 5629.16
32 32 1024 2 73 58335 10 10012 5826.29
32 32 1024 2 74 57286 10 10009 5723.20
32 32 1024 2 75 57515 10 10012 5744.55
32 32 1024 2 76 59720 10 10010 5966.25
32 32 1024 2 77 57832 10 10022 5770.25
32 32 1024 2 78 58837 10 10023 5870.03
