# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 128 5  1 252
32 32 256 5  1 1772
32 32 512 5  1 1680
32 32 1024 5  3 1684
32 32 2048 5  5 2176
32 32 4096 5 10 4224
32 32 8192 5 24 8320
32 32 16384 5 48 16512
32 32 32768 5 102 32896
32 32 65535 5 208 65660
32 32 131072 5 427 131136
32 32 262144 5 876 262208
32 32 524288 5 1766 524416
32 32 1048576 5 3578 1048704
32 32 2097152 5 7328 2097280
