# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 7 1 10 1944
32 32 8 1 23 1788
32 32 9 1 56 2364
32 32 10 1 119 2820
32 32 11 1 253 3872
32 32 12 1 550 5864
32 32 13 1 3112 9904
32 32 14 1 8281 18148
32 32 15 1 18388 34648
32 32 16 1 39629 67284
32 32 17 1 88392 132900
32 32 18 1 199838 264032
32 32 19 1 417732 526068
32 32 20 1 857380 1050328
32 32 21 1 1876852 2098964
