# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 17 0 1 1 10 53632 0.02
32 32 17 0 2 2 10 59092 0.03
32 32 17 0 3 3 10 59018 0.05
32 32 17 0 4 4 10 69610 0.06
32 32 17 0 5 5 10 103100 0.05
32 32 17 0 6 6 10 83807 0.07
32 32 17 0 7 7 10 103450 0.07
32 32 17 0 8 8 10 103690 0.08
32 32 17 0 9 9 10 103623 0.09
32 32 17 0 10 10 10 104069 0.10
32 32 17 0 11 11 10 87334 0.13
32 32 17 0 12 12 10 104387 0.11
32 32 17 0 13 13 10 104539 0.12
32 32 17 0 14 14 10 105021 0.13
32 32 17 0 15 15 10 105221 0.14
32 32 17 0 16 16 10 105899 0.15
32 32 17 0 17 17 10 105333 0.16
32 32 17 0 18 18 10 106896 0.17
32 32 17 0 19 19 10 108985 0.17
32 32 17 0 20 20 10 106237 0.19
32 32 17 0 21 21 10 125133 0.17
32 32 17 0 22 22 10 114481 0.19
32 32 17 0 23 23 10 125806 0.18
32 32 17 0 24 24 10 123152 0.19
32 32 17 0 25 25 10 131884 0.19
32 32 17 0 26 26 10 112767 0.23
32 32 17 0 27 27 10 121550 0.22
32 32 17 0 28 28 10 105890 0.26
32 32 17 0 29 29 10 123860 0.23
32 32 17 0 30 30 10 108832 0.28
32 32 17 0 31 31 10 107305 0.29
32 32 17 0 32 32 10 105583 0.30
32 32 17 0 33 33 10 106438 0.31
32 32 17 0 34 34 10 121494 0.28
32 32 17 0 35 35 10 106270 0.33
32 32 17 0 36 36 10 132774 0.27
32 32 17 0 37 37 10 125794 0.29
32 32 17 0 38 38 10 120323 0.32
32 32 17 0 39 39 10 113218 0.34
32 32 17 0 40 40 10 104035 0.38
32 32 17 0 41 41 10 131501 0.31
32 32 17 0 42 42 10 128596 0.33
32 32 17 0 43 43 10 128712 0.33
32 32 17 0 44 44 10 136997 0.32
32 32 17 0 45 45 10 130703 0.34
32 32 17 0 46 46 10 116522 0.39
32 32 17 0 47 47 10 139005 0.34
32 32 17 0 48 48 10 121806 0.39
32 32 17 0 49 49 10 150540 0.33
32 32 17 0 50 50 10 153573 0.33
32 32 17 0 51 51 10 130887 0.39
32 32 17 0 52 52 10 130626 0.40
32 32 17 0 53 53 10 138463 0.38
32 32 17 0 54 54 10 145228 0.37
32 32 17 0 55 55 10 140835 0.39
32 32 17 0 56 56 10 128141 0.44
32 32 17 0 57 57 10 151688 0.38
32 32 17 0 58 58 10 132749 0.44
32 32 17 0 59 59 10 152830 0.39
32 32 17 0 60 60 10 130585 0.46
32 32 17 0 61 61 10 170327 0.36
32 32 17 0 62 62 10 170011 0.36
32 32 17 0 63 63 10 156898 0.40
32 32 17 0 64 64 10 166931 0.38
32 32 17 0 65 65 10 166800 0.39
32 32 17 0 66 66 10 184293 0.36
32 32 17 0 67 67 10 166260 0.40
32 32 17 0 68 68 10 168846 0.40
32 32 17 0 69 69 10 154385 0.45
32 32 17 0 70 70 10 151477 0.46
32 32 17 0 71 71 10 181373 0.39
32 32 17 0 72 72 10 186329 0.39
32 32 17 0 73 73 10 158322 0.46
32 32 17 0 74 74 10 165705 0.45
32 32 17 0 75 75 10 165015 0.45
32 32 17 0 76 76 10 159819 0.48
32 32 17 0 77 77 10 171067 0.45
32 32 17 0 78 78 10 183762 0.42
32 32 17 0 79 79 10 160303 0.49
32 32 17 0 80 80 10 182259 0.44
32 32 17 0 81 81 10 180643 0.45
32 32 17 0 82 82 10 183564 0.45
32 32 17 0 83 83 10 172096 0.48
32 32 17 0 84 84 10 192165 0.44
32 32 17 0 85 85 10 174667 0.49
32 32 17 0 86 86 10 189917 0.45
32 32 17 0 87 87 10 196499 0.44
32 32 17 0 88 88 10 203177 0.43
32 32 17 0 89 89 10 201907 0.44
32 32 17 0 90 90 10 205997 0.44
32 32 17 0 91 91 10 213624 0.43
32 32 17 0 92 92 10 218489 0.42
32 32 17 0 93 93 10 201846 0.46
32 32 17 0 94 94 10 202260 0.46
32 32 17 0 95 95 10 202628 0.47
32 32 17 0 96 96 10 223870 0.43
32 32 17 0 97 97 10 213843 0.45
32 32 17 0 98 98 10 203821 0.48
32 32 17 0 99 99 10 216438 0.46
32 32 17 0 100 100 10 218008 0.46
32 32 17 0 101 101 10 214770 0.47
32 32 17 0 102 102 10 202926 0.50
32 32 17 0 103 103 10 210178 0.49
32 32 17 0 104 104 10 226646 0.46
32 32 17 0 105 105 10 216130 0.49
32 32 17 0 106 106 10 202908 0.52
32 32 17 0 107 107 10 210775 0.51
32 32 17 0 108 108 10 225629 0.48
32 32 17 0 109 109 10 229372 0.48
32 32 17 0 110 110 10 233513 0.47
32 32 17 0 111 111 10 227046 0.49
32 32 17 0 112 112 10 237005 0.47
32 32 17 0 113 113 10 222257 0.51
32 32 17 0 114 114 10 261589 0.44
32 32 17 0 115 115 10 239770 0.48
32 32 17 0 116 116 10 260577 0.45
32 32 17 0 117 117 10 227352 0.51
32 32 17 0 118 118 10 265509 0.44
32 32 17 0 119 119 10 243993 0.49
32 32 17 0 120 120 10 243997 0.49
32 32 17 0 121 121 10 245151 0.49
32 32 17 0 122 122 10 268464 0.45
32 32 17 0 123 123 10 248965 0.49
32 32 17 0 124 124 10 265480 0.47
32 32 17 0 125 125 10 246348 0.51
32 32 17 0 126 126 10 271256 0.46
32 32 17 0 127 127 10 247429 0.51
32 32 17 0 128 128 10 267012 0.48
32 32 17 0 129 129 10 270925 0.48
32 32 17 0 130 130 10 241978 0.54
32 32 17 0 131 131 10 277572 0.47
32 32 17 0 132 132 10 288899 0.46
32 32 17 0 133 133 10 290247 0.46
32 32 17 0 134 134 10 277136 0.48
32 32 17 0 135 135 10 285970 0.47
32 32 17 0 136 136 10 292552 0.46
32 32 17 0 137 137 10 300292 0.46
32 32 17 0 138 138 10 297733 0.46
32 32 17 0 139 139 10 287925 0.48
32 32 17 0 140 140 10 276505 0.51
32 32 17 0 141 141 10 303416 0.46
32 32 17 0 142 142 10 286332 0.50
32 32 17 0 143 143 10 290125 0.49
32 32 17 0 144 144 10 295623 0.49
32 32 17 0 145 145 10 297687 0.49
32 32 17 0 146 146 10 286809 0.51
32 32 17 0 147 147 10 302507 0.49
32 32 17 0 148 148 10 284466 0.52
32 32 17 0 149 149 10 292983 0.51
32 32 17 0 150 150 10 299101 0.50
32 32 17 0 151 151 10 294560 0.51
32 32 17 0 152 152 10 301494 0.50
32 32 17 0 153 153 10 323162 0.47
32 32 17 0 154 154 10 321747 0.48
32 32 17 0 155 155 10 322916 0.48
32 32 17 0 156 156 10 306205 0.51
32 32 17 0 157 157 10 302980 0.52
32 32 17 0 158 158 10 325047 0.49
32 32 17 0 159 159 10 328929 0.48
32 32 17 0 160 160 10 329711 0.49
