# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 5461 1 1 24 10 10221 2.35
32 32 5461 1 2 76 10 10263 7.41
32 32 5461 1 3 113 10 10197 11.08
32 32 5461 1 4 152 10 10268 14.80
32 32 5461 1 5 186 10 10238 18.17
32 32 5461 1 6 222 10 10083 22.02
32 32 5461 1 7 259 10 10222 25.34
32 32 5461 1 8 296 10 10251 28.87
32 32 5461 1 9 326 10 10232 31.86
32 32 5461 1 10 362 10 10230 35.39
32 32 5461 1 11 399 10 10231 39.00
32 32 5461 1 12 423 10 10265 41.21
32 32 5461 1 13 449 10 10251 43.80
32 32 5461 1 14 483 10 10246 47.14
32 32 5461 1 15 506 10 10267 49.28
32 32 5461 1 16 527 10 10266 51.33
32 32 5461 1 17 561 10 10266 54.64
32 32 5461 1 18 591 10 10233 57.75
32 32 5461 1 19 629 10 10271 61.24
32 32 5461 1 20 637 10 10269 62.03
32 32 5461 1 21 665 10 10264 64.79
32 32 5461 1 22 651 10 10263 63.43
32 32 5461 1 23 656 10 10253 63.98
32 32 5461 1 24 692 10 10266 67.41
32 32 5461 1 25 725 10 10274 70.57
32 32 5461 1 26 731 10 10282 71.09
32 32 5461 1 27 724 10 11095 65.25
32 32 5461 1 28 725 10 10395 69.74
32 32 5461 1 29 737 10 11036 66.78
32 32 5461 1 30 758 10 10275 73.77
32 32 5461 1 31 773 10 10283 75.17
32 32 5461 1 32 774 10 10337 74.88
32 32 5461 1 33 770 10 10290 74.83
32 32 5461 1 34 823 10 10337 79.62
32 32 5461 1 35 791 10 10294 76.84
32 32 5461 1 36 838 10 10350 80.97
32 32 5461 1 37 784 10 10294 76.16
32 32 5461 1 38 823 10 10339 79.60
32 32 5461 1 39 909 10 10622 85.58
32 32 5461 1 40 868 10 10306 84.22
32 32 5461 1 41 884 10 10328 85.59
32 32 5461 1 42 828 10 10342 80.06
32 32 5461 1 43 877 10 10402 84.31
32 32 5461 1 44 918 10 10310 89.04
32 32 5461 1 45 857 10 10363 82.70
32 32 5461 1 46 920 10 10368 88.74
32 32 5461 1 47 841 10 10379 81.03
32 32 5461 1 48 943 10 10402 90.65
32 32 5461 1 49 918 10 10458 87.78
32 32 5461 1 50 954 10 10466 91.15
32 32 5461 1 51 970 10 10548 91.96
32 32 5461 1 52 928 10 10522 88.19
32 32 5461 1 53 961 10 10417 92.25
32 32 5461 1 54 962 10 10352 92.93
32 32 5461 1 55 991 10 10401 95.28
32 32 5461 1 56 996 10 10471 95.12
32 32 5461 1 57 997 10 10894 91.51
32 32 5461 1 58 998 10 10401 95.95
32 32 5461 1 59 983 10 10806 90.96
32 32 5461 1 60 974 10 10902 89.34
32 32 5461 1 61 960 10 10390 92.40
32 32 5461 1 62 998 10 10485 95.18
32 32 5461 1 63 1006 10 10987 91.56
32 32 5461 1 64 1031 10 10884 94.73
32 32 5461 1 65 1000 10 10565 94.66
32 32 5461 1 66 1037 10 10853 95.55
32 32 5461 1 67 1006 10 10857 92.66
32 32 5461 1 68 1023 10 10653 96.03
32 32 5461 1 69 1035 10 10808 95.76
32 32 5461 1 70 1026 10 10850 94.56
32 32 5461 1 71 1035 10 10749 96.29
32 32 5461 1 72 1028 10 10733 95.78
32 32 5461 1 73 1028 10 10665 96.39
32 32 5461 1 74 1032 10 10809 95.48
32 32 5461 1 75 1037 10 10931 94.87
32 32 5461 1 76 1056 10 10710 98.60
32 32 5461 1 77 1054 10 10967 96.10
32 32 5461 1 78 1052 10 10742 97.94
32 32 5461 1 79 1038 10 11010 94.28
32 32 5461 1 80 993 10 10786 92.06
32 32 5461 1 81 1046 10 10599 98.69
32 32 5461 1 82 1039 10 10819 96.04
32 32 5461 1 83 1052 10 10702 98.30
32 32 5461 1 84 1065 10 10876 97.92
32 32 5461 1 85 1086 10 10653 101.94
32 32 5461 1 86 1054 10 10929 96.44
32 32 5461 1 87 1070 10 10781 99.25
32 32 5461 1 88 1060 10 10779 98.34
32 32 5461 1 89 1055 10 10865 97.11
32 32 5461 1 90 1061 10 10733 98.86
32 32 5461 1 91 1064 10 10672 99.70
