# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 14 0 1 26 10 10219 2.54
32 32 14 0 2 52 10 10293 5.05
32 32 14 0 3 78 10 10356 7.53
32 32 14 0 4 104 10 10355 10.04
32 32 14 0 5 127 10 10387 12.23
32 32 14 0 6 154 10 10391 14.82
32 32 14 0 7 177 10 10307 17.17
32 32 14 0 8 201 10 10312 19.49
32 32 14 0 9 225 10 10296 21.85
32 32 14 0 10 252 10 10354 24.34
32 32 14 0 11 273 10 10386 26.29
32 32 14 0 12 293 10 10373 28.25
32 32 14 0 13 312 10 10394 30.02
32 32 14 0 14 330 10 10382 31.79
32 32 14 0 15 347 10 10364 33.48
32 32 14 0 16 368 10 10396 35.40
32 32 14 0 17 384 10 10371 37.03
32 32 14 0 18 403 10 10396 38.76
32 32 14 0 19 421 10 10377 40.57
32 32 14 0 20 433 10 10270 42.16
32 32 14 0 21 462 10 10389 44.47
32 32 14 0 22 466 10 10412 44.75
32 32 14 0 23 469 10 10414 45.03
32 32 14 0 24 491 10 10400 47.21
32 32 14 0 25 502 10 10386 48.34
32 32 14 0 26 484 10 10388 46.59
32 32 14 0 27 493 10 10421 47.31
32 32 14 0 28 528 10 10457 50.49
32 32 14 0 29 527 10 10472 50.32
32 32 14 0 30 548 10 10419 52.60
32 32 14 0 31 563 10 10420 54.03
32 32 14 0 32 581 10 10517 55.25
32 32 14 0 33 567 10 10451 54.25
32 32 14 0 34 558 10 10504 53.12
32 32 14 0 35 597 10 10486 56.93
32 32 14 0 36 571 10 10504 54.36
32 32 14 0 37 597 10 10471 57.01
32 32 14 0 38 605 10 10508 57.58
32 32 14 0 39 621 10 10484 59.23
32 32 14 0 40 655 10 10499 62.39
32 32 14 0 41 639 10 10474 61.01
32 32 14 0 42 655 10 10552 62.08
32 32 14 0 43 659 10 10491 62.81
32 32 14 0 44 655 10 10566 61.99
32 32 14 0 45 663 10 10563 62.76
32 32 14 0 46 681 10 10576 64.39
32 32 14 0 47 663 10 10535 62.94
32 32 14 0 48 687 10 10594 64.85
32 32 14 0 49 695 10 10502 66.18
32 32 14 0 50 707 10 10530 67.14
32 32 14 0 51 708 10 10543 67.16
32 32 14 0 52 700 10 10987 63.71
32 32 14 0 53 729 10 10527 69.25
32 32 14 0 54 732 10 10599 69.06
32 32 14 0 55 746 10 10709 69.66
32 32 14 0 56 746 10 10699 69.73
32 32 14 0 57 733 10 10948 66.95
32 32 14 0 58 729 10 10675 68.29
32 32 14 0 59 755 10 10622 71.08
32 32 14 0 60 762 10 10661 71.48
32 32 14 0 61 779 10 10657 73.10
32 32 14 0 62 785 10 10997 71.38
32 32 14 0 63 785 10 10580 74.19
32 32 14 0 64 809 10 10823 74.75
32 32 14 0 65 797 10 10871 73.31
32 32 14 0 66 799 10 10966 72.86
