# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 131072 2 1 4 10 10862 0.37
32 32 131072 2 2 20 10 10342 1.93
32 32 131072 2 3 30 10 10354 2.90
32 32 131072 2 4 38 10 10441 3.64
32 32 131072 2 5 50 10 10538 4.74
32 32 131072 2 6 60 10 10572 5.68
32 32 131072 2 7 70 10 10569 6.62
32 32 131072 2 8 80 10 10723 7.46
32 32 131072 2 9 86 10 10856 7.92
32 32 131072 2 10 99 10 10844 9.13
32 32 131072 2 11 108 10 11021 9.80
32 32 131072 2 12 110 10 10978 10.02
32 32 131072 2 13 127 10 11018 11.53
32 32 131072 2 14 128 10 10842 11.81
32 32 131072 2 15 140 10 10975 12.76
32 32 131072 2 16 145 10 10835 13.38
32 32 131072 2 17 156 10 11026 14.15
32 32 131072 2 18 159 10 11028 14.42
32 32 131072 2 19 173 10 11045 15.66
32 32 131072 2 20 168 10 10955 15.34
32 32 131072 2 21 184 10 11012 16.71
32 32 131072 2 22 185 10 11026 16.78
32 32 131072 2 23 182 10 11037 16.49
32 32 131072 2 24 192 10 11052 17.37
32 32 131072 2 25 206 10 11059 18.63
32 32 131072 2 26 197 10 11139 17.69
32 32 131072 2 27 196 10 11055 17.73
32 32 131072 2 28 224 10 11023 20.32
32 32 131072 2 29 213 10 11029 19.31
32 32 131072 2 30 223 10 11112 20.07
32 32 131072 2 31 225 10 11096 20.28
32 32 131072 2 32 225 10 11131 20.21
32 32 131072 2 33 252 10 11209 22.48
32 32 131072 2 34 244 10 11049 22.08
32 32 131072 2 35 243 10 11080 21.93
32 32 131072 2 36 253 10 11170 22.65
32 32 131072 2 37 239 10 11128 21.48
32 32 131072 2 38 253 10 11115 22.76
32 32 131072 2 39 242 10 11211 21.59
32 32 131072 2 40 271 10 11076 24.47
32 32 131072 2 41 263 10 11136 23.62
32 32 131072 2 42 273 10 11134 24.52
32 32 131072 2 43 265 10 11287 23.48
32 32 131072 2 44 267 10 11715 22.79
32 32 131072 2 45 271 10 12360 21.93
32 32 131072 2 46 272 10 11089 24.53
32 32 131072 2 47 280 10 11254 24.88
32 32 131072 2 48 280 10 11393 24.58
32 32 131072 2 49 285 10 11213 25.42
32 32 131072 2 50 278 10 11776 23.61
32 32 131072 2 51 286 10 13644 20.96
32 32 131072 2 52 294 10 11286 26.05
32 32 131072 2 53 292 10 11755 24.84
32 32 131072 2 54 297 10 12674 23.43
32 32 131072 2 55 293 10 11738 24.96
32 32 131072 2 56 279 10 13426 20.78
32 32 131072 2 57 296 10 11637 25.44
32 32 131072 2 58 299 10 11759 25.43
32 32 131072 2 59 309 10 12097 25.54
