# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 14 0 1 18 10 10165 1.77
32 32 14 0 2 70 10 10194 6.87
32 32 14 0 3 106 10 10101 10.49
32 32 14 0 4 139 10 10169 13.67
32 32 14 0 5 169 10 10283 16.43
32 32 14 0 6 201 10 10133 19.84
32 32 14 0 7 221 10 10260 21.54
32 32 14 0 8 254 10 10241 24.80
32 32 14 0 9 286 10 10254 27.89
32 32 14 0 10 321 10 10308 31.14
32 32 14 0 11 346 10 10242 33.78
32 32 14 0 12 367 10 10274 35.72
32 32 14 0 13 405 10 10324 39.23
32 32 14 0 14 419 10 10278 40.77
32 32 14 0 15 452 10 10279 43.97
32 32 14 0 16 447 10 10272 43.52
32 32 14 0 17 483 10 10289 46.94
32 32 14 0 18 482 10 10254 47.01
32 32 14 0 19 525 10 10277 51.08
32 32 14 0 20 525 10 10276 51.09
32 32 14 0 21 531 10 10294 51.59
32 32 14 0 22 575 10 10283 55.92
32 32 14 0 23 594 10 10254 57.93
32 32 14 0 24 585 10 10369 56.42
32 32 14 0 25 593 10 10341 57.34
32 32 14 0 26 558 10 10327 54.03
32 32 14 0 27 630 10 10297 61.18
32 32 14 0 28 624 10 10304 60.56
32 32 14 0 29 591 10 10351 57.10
32 32 14 0 30 630 10 10399 60.58
32 32 14 0 31 632 10 10478 60.32
32 32 14 0 32 651 10 10360 62.84
32 32 14 0 33 610 10 10352 58.93
32 32 14 0 34 680 10 10351 65.69
32 32 14 0 35 638 10 10381 61.46
32 32 14 0 36 711 10 10390 68.43
32 32 14 0 37 692 10 10393 66.58
32 32 14 0 38 645 10 10455 61.69
32 32 14 0 39 678 10 10507 64.53
32 32 14 0 40 733 10 10400 70.48
32 32 14 0 41 698 10 10410 67.05
32 32 14 0 42 705 10 10512 67.07
32 32 14 0 43 704 10 10464 67.28
32 32 14 0 44 710 10 10478 67.76
32 32 14 0 45 749 10 10457 71.63
32 32 14 0 46 720 10 10511 68.50
32 32 14 0 47 728 10 10476 69.49
32 32 14 0 48 758 10 10697 70.86
32 32 14 0 49 753 10 10580 71.17
32 32 14 0 50 748 10 10920 68.50
32 32 14 0 51 775 10 10489 73.89
32 32 14 0 52 765 10 10443 73.25
32 32 14 0 53 790 10 10594 74.57
32 32 14 0 54 783 10 10552 74.21
32 32 14 0 55 794 10 10661 74.47
32 32 14 0 56 791 10 10545 75.01
32 32 14 0 57 798 10 10569 75.50
32 32 14 0 58 797 10 10902 73.10
32 32 14 0 59 815 10 10682 76.29
32 32 14 0 60 809 10 10807 74.86
32 32 14 0 61 797 10 10778 73.95
32 32 14 0 62 804 10 10761 74.71
32 32 14 0 63 808 10 10891 74.19
32 32 14 0 64 821 10 10603 77.43
32 32 14 0 65 827 10 10653 77.63
32 32 14 0 66 819 10 10694 76.58
32 32 14 0 67 817 10 10643 76.77
32 32 14 0 68 825 10 10684 77.22
32 32 14 0 69 826 10 10632 77.69
32 32 14 0 70 854 10 10610 80.49
32 32 14 0 71 837 10 11156 75.03
32 32 14 0 72 858 10 10986 78.10
32 32 14 0 73 823 10 10606 77.60
32 32 14 0 74 854 10 10784 79.19
32 32 14 0 75 868 10 10754 80.71
32 32 14 0 76 856 10 10770 79.48
32 32 14 0 77 849 10 10662 79.63
32 32 14 0 78 851 10 10659 79.84
32 32 14 0 79 869 10 10953 79.34
32 32 14 0 80 864 10 11002 78.53
32 32 14 0 81 833 10 10942 76.13
32 32 14 0 82 859 10 10957 78.40
32 32 14 0 83 871 10 10972 79.38
32 32 14 0 84 866 10 10672 81.15
32 32 14 0 85 854 10 10995 77.67
32 32 14 0 86 851 10 10793 78.85
32 32 14 0 87 849 10 10959 77.47
32 32 14 0 88 860 10 11091 77.54
32 32 14 0 89 882 10 10830 81.44
32 32 14 0 90 880 10 10760 81.79
32 32 14 0 91 863 10 10743 80.33
32 32 14 0 92 891 10 11248 79.21
32 32 14 0 93 892 10 10969 81.32
