# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 5461 1 1 550 60 60013 9.16
32 32 5461 1 2 928 60 60130 15.43
32 32 5461 1 3 1026 60 60100 17.07
32 32 5461 1 4 1064 60 60119 17.70
32 32 5461 1 5 1082 60 60148 17.99
32 32 5461 1 6 1080 60 60207 17.94
32 32 5461 1 7 1081 60 60265 17.94
32 32 5461 1 8 1067 60 60391 17.67
