# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 14 0 1 408 60 60032 6.80
32 32 14 0 2 746 60 60022 12.43
32 32 14 0 3 862 60 60150 14.33
32 32 14 0 4 976 60 60178 16.22
32 32 14 0 5 978 60 60230 16.24
32 32 14 0 6 977 60 60204 16.23
32 32 14 0 7 977 60 60211 16.23
32 32 14 0 8 976 60 60263 16.20
