# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 4 3  3 1108
32 32 5 3  4 1060
32 32 6 3  8 1320
32 32 7 3 14 1940
32 32 8 3 25 2904
32 32 9 3 37 4756
32 32 10 3 68 9108
32 32 11 3 139 17372
32 32 12 3 280 33652
32 32 13 3 563 66380
32 32 14 3 1139 131992
32 32 15 3 2290 262804
32 32 16 3 4607 525100
32 32 17 3 9239 1049392
32 32 18 3 18504 2097868
