# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 4 1  0 1
32 32 5 1  1 1024
32 32 6 1  1 1348
32 32 7 1  2 1924
32 32 8 1  4 2980
32 32 9 1 11 4832
32 32 10 1 24 9004
32 32 11 1 49 17264
32 32 12 1 103 33608
32 32 13 1 209 66236
32 32 14 1 423 131816
32 32 15 1 851 262972
32 32 16 1 1733 524980
32 32 17 1 3459 1049312
