# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 18 1 1 149 60 60051 2.48
32 32 18 1 2 284 60 60394 4.70
32 32 18 1 3 304 60 60111 5.06
32 32 18 1 4 328 60 60307 5.44
32 32 18 1 5 330 60 60289 5.47
32 32 18 1 6 331 60 60437 5.48
32 32 18 1 7 332 60 60696 5.47
32 32 18 1 8 320 60 60665 5.27
