32 32 14 0 10 614
32 32 14 5 612 788
32 32 14 10 1186 790
32 32 14 15 1775 770
32 32 14 20 2364 736
32 32 14 25 2953 791
32 32 14 30 3543 740
32 32 14 35 4133 734
32 32 14 40 4722 770
32 32 14 45 5312 791
32 32 14 50 5921 760
32 32 14 55 6495 790
32 32 14 60 7084 791
32 32 14 65 7688 790
32 32 14 70 8280 736
32 32 14 75 8869 751
32 32 14 80 9443 736
32 32 14 85 10033 788
32 32 14 90 10623 751
32 32 14 95 11251 752
32 32 14 100 11801 740
