32 32 10 0  9 3102
32 32 10 10 53 3080
32 32 10 20 105 3060
32 32 10 30 156 3096
32 32 10 40 207 3110
32 32 10 50 258 3052
32 32 10 60 309 3054
32 32 10 70 360 3064
32 32 10 80 411 3052
32 32 10 90 462 3090
32 32 10 100 513 3096
32 32 10 110 564 3054
32 32 10 120 616 3082
32 32 10 130 666 3060
32 32 10 140 717 3090
32 32 10 150 768 3114
32 32 10 160 816 3104
32 32 10 170 869 3054
32 32 10 180 921 3064
32 32 10 190 973 3065
32 32 10 200 1024 3045
32 32 10 210 1074 3064
32 32 10 220 1125 3065
32 32 10 230 1177 3104
32 32 10 240 1227 3065
32 32 10 250 1278 3082
32 32 10 260 1329 3104
32 32 10 270 1405 3080
32 32 10 280 1425 3060
32 32 10 290 1475 3114
32 32 10 300 1528 3052
