32 32 100 0  1 461
32 32 100 1000 207 461
32 32 100 2000 360 493
32 32 100 3000 539 468
32 32 100 4000 719 489
32 32 100 5000 899 493
32 32 100 6000 1109 457
32 32 100 7000 1281 479
32 32 100 8000 1462 509
32 32 100 9000 1619 509
32 32 100 10000 1799 481
32 32 100 11000 1977 452
32 32 100 12000 2157 489
32 32 100 13000 2336 479
32 32 100 14000 2518 492
32 32 100 15000 2697 479
32 32 100 16000 2877 464
32 32 100 17000 3077 492
32 32 100 18000 3235 493
32 32 100 19000 3415 483
32 32 100 20000 3595 509
