# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 1024 2 1 34238 30 30001 1141.24
32 32 1024 2 2 70233 30 30001 2341.03
32 32 1024 2 3 100921 30 30001 3363.93
32 32 1024 2 4 135875 30 30001 4529.04
32 32 1024 2 5 146889 30 30001 4896.14
32 32 1024 2 6 155505 30 30001 5183.38
32 32 1024 2 7 162110 30 30001 5403.46
32 32 1024 2 8 164781 30 30001 5492.49
