# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 10 0 1 356 30 30043 11.85
32 32 10 0 2 571 30 30093 18.97
32 32 10 0 3 656 30 30094 21.80
32 32 10 0 4 708 30 30116 23.51
32 32 10 0 5 695 30 30147 23.05
32 32 10 0 6 691 30 30163 22.91
32 32 10 0 7 689 30 30225 22.80
32 32 10 0 8 678 30 30277 22.39
