# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 4 4  0 120
32 32 5 4  0 256
32 32 6 4  1 520
32 32 7 4  3 1052
32 32 8 4  5 2108
32 32 9 4  6 4220
32 32 10 4 12 8180
32 32 11 4 23 16480
32 32 12 4 46 32852
32 32 13 4 89 65584
32 32 14 4 184 131056
32 32 15 4 377 262268
32 32 16 4 752 524420
32 32 17 4 1578 1048456
32 32 18 4 3255 2097068
