32 32 1 100000 215 1
32 32 10001 100000 188 1
32 32 20001 100000 189 406
32 32 30001 100000 189 435
32 32 40001 100000 188 549
32 32 50001 100000 188 452
32 32 60001 100000 189 500
32 32 70001 100000 189 649
32 32 80001 100000 189 615
32 32 90001 100000 189 642
32 32 100001 100000 189 628
32 32 110001 100000 189 688
32 32 120001 100000 189 748
32 32 130001 100000 189 750
32 32 140001 100000 189 755
32 32 150001 100000 189 752
32 32 160001 100000 190 780
32 32 170001 100000 192 840
32 32 180001 100000 189 900
32 32 190001 100000 192 875
32 32 200001 100000 192 906
32 32 210001 100000 189 928
32 32 220001 100000 190 952
32 32 230001 100000 191 1012
32 32 240001 100000 194 1016
32 32 250001 100000 189 980
32 32 260001 100000 194 992
32 32 270001 100000 227 1165
32 32 280001 100000 194 1164
32 32 290001 100000 203 1188
32 32 300001 100000 200 1116
32 32 310001 100000 194 1192
32 32 320001 100000 197 1192
32 32 330001 100000 208 1224
32 32 340001 100000 194 1341
32 32 350001 100000 201 1308
32 32 360001 100000 207 1362
32 32 370001 100000 214 1360
32 32 380001 100000 214 1407
32 32 390001 100000 212 1389
32 32 400001 100000 204 1395
32 32 410001 100000 214 1497
32 32 420001 100000 215 1487
32 32 430001 100000 214 1468
32 32 440001 100000 217 1572
32 32 450001 100000 196 1583
32 32 460001 100000 217 1583
32 32 470001 100000 226 1580
32 32 480001 100000 218 1609
32 32 490001 100000 230 1653
32 32 500001 100000 200 1672
32 32 510001 100000 216 1748
32 32 520001 100000 221 1720
32 32 530001 100000 213 1804
32 32 540001 100000 227 1747
32 32 550001 100000 201 1785
32 32 560001 100000 204 1890
32 32 570001 100000 227 1836
32 32 580001 100000 230 1969
32 32 590001 100000 210 1957
32 32 600001 100000 219 1872
32 32 610001 100000 226 1987
32 32 620001 100000 229 2044
32 32 630001 100000 226 1950
32 32 640001 100000 204 1990
32 32 650001 100000 233 2096
32 32 660001 100000 227 2156
32 32 670001 100000 205 2154
32 32 680001 100000 233 2233
32 32 690001 100000 228 2137
32 32 700001 100000 207 2199
32 32 710001 100000 229 2212
32 32 720001 100000 230 2275
32 32 730001 100000 229 2287
32 32 740001 100000 229 2275
32 32 750001 100000 231 2336
32 32 760001 100000 230 2402
32 32 770001 100000 230 2384
32 32 780001 100000 219 2485
32 32 790001 100000 230 2483
32 32 800001 100000 225 2455
32 32 810001 100000 231 2510
32 32 820001 100000 231 2517
32 32 830001 100000 231 2547
32 32 840001 100000 233 2595
32 32 850001 100000 231 2600
32 32 860001 100000 232 2600
32 32 870001 100000 232 2627
32 32 880001 100000 232 2747
32 32 890001 100000 234 2715
32 32 900001 100000 232 2727
32 32 910001 100000 232 2663
32 32 920001 100000 251 2835
32 32 930001 100000 227 2815
32 32 940001 100000 226 2780
32 32 950001 100000 222 2864
32 32 960001 100000 235 2891
32 32 970001 100000 220 2946
32 32 980001 100000 205 2993
32 32 990001 100000 200 3011
32 32 1000001 100000 222 2964
