32 32 0 0  1 1
32 32 100 0 15 410
32 32 200 0 22 404
32 32 300 0 25 527
32 32 400 0 26 539
32 32 500 0 30 512
32 32 600 0 35 584
32 32 700 0 41 619
32 32 800 0 47 672
32 32 900 0 53 688
32 32 1000 0 59 715
32 32 1100 0 65 791
32 32 1200 0 72 776
32 32 1300 0 77 766
32 32 1400 0 82 836
32 32 1500 0 88 864
32 32 1600 0 94 967
32 32 1700 0 100 970
32 32 1800 0 106 952
32 32 1900 0 112 1052
32 32 2000 0 118 1042
32 32 2100 0 124 1157
32 32 2200 0 130 1128
32 32 2300 0 136 1143
32 32 2400 0 157 1216
32 32 2500 0 148 1243
32 32 2600 0 155 1221
32 32 2700 0 160 1316
32 32 2800 0 167 1309
32 32 2900 0 173 1416
32 32 3000 0 179 1404
32 32 3100 0 185 1392
32 32 3200 0 191 1489
32 32 3300 0 197 1485
32 32 3400 0 204 1452
32 32 3500 0 210 1580
32 32 3600 0 216 1570
32 32 3700 0 222 1655
32 32 3800 0 228 1648
32 32 3900 0 234 1646
32 32 4000 0 240 1768
32 32 4100 0 247 1749
32 32 4200 0 254 1759
32 32 4300 0 259 1837
32 32 4400 0 266 1837
32 32 4500 0 272 1935
32 32 4600 0 302 1932
32 32 4700 0 283 1929
32 32 4800 0 290 2029
32 32 4900 0 295 2027
32 32 5000 0 301 2017
32 32 5100 0 308 2096
32 32 5200 0 314 2118
32 32 5300 0 320 2203
32 32 5400 0 326 2174
32 32 5500 0 333 2215
32 32 5600 0 338 2296
32 32 5700 0 344 2281
32 32 5800 0 350 2389
32 32 5900 0 357 2362
32 32 6000 0 363 2378
32 32 6100 0 369 2479
32 32 6200 0 375 2470
32 32 6300 0 381 2460
32 32 6400 0 388 2563
32 32 6500 0 414 2538
32 32 6600 0 400 2596
32 32 6700 0 407 2624
32 32 6800 0 412 2624
32 32 6900 0 419 2736
32 32 7000 0 424 2702
32 32 7100 0 430 2704
32 32 7200 0 437 2802
32 32 7300 0 443 2829
32 32 7400 0 449 2907
32 32 7500 0 454 2878
32 32 7600 0 461 2878
32 32 7700 0 468 3005
32 32 7800 0 474 3002
32 32 7900 0 480 3003
32 32 8000 0 486 3095
