# ERROR 32 32 0 1
32 32 10 1  7 1
32 32 20 1 22 1
32 32 30 1 47 1
32 32 40 1 81 1
32 32 50 1 124 1
32 32 60 1 176 1
32 32 70 1 237 1
32 32 80 1 308 1
32 32 90 1 387 1
32 32 100 1 476 1
32 32 110 1 595 1
32 32 120 1 681 1
32 32 130 1 797 1
32 32 140 1 923 1
32 32 150 1 1062 329
32 32 160 1 1201 329
32 32 170 1 1354 348
32 32 180 1 1522 325
32 32 190 1 1687 327
32 32 200 1 1869 351
32 32 210 1 2058 317
32 32 220 1 2256 317
32 32 230 1 2464 351
32 32 240 1 2680 310
32 32 250 1 2911 310
32 32 260 1 3147 299
32 32 270 1 3392 350
32 32 280 1 3643 351
32 32 290 1 3956 349
32 32 300 1 4215 325
