32 32 0 0  3 1
32 32 1000 0 35 944
32 32 2000 0 67 1603
32 32 3000 0 100 2240
32 32 4000 0 133 2937
32 32 5000 0 166 3592
32 32 6000 0 200 4287
32 32 7000 0 233 4916
32 32 8000 0 267 5581
32 32 9000 0 300 6268
32 32 10000 0 334 6969
32 32 11000 0 367 7593
32 32 12000 0 401 8255
32 32 13000 0 435 8928
32 32 14000 0 468 9585
32 32 15000 0 502 10237
32 32 16000 0 536 10904
32 32 17000 0 573 11580
32 32 18000 0 607 12250
32 32 19000 0 641 12900
32 32 20000 0 675 13637
32 32 21000 0 708 14297
32 32 22000 0 743 14914
32 32 23000 0 776 15574
32 32 24000 0 810 16241
32 32 25000 0 844 16952
32 32 26000 0 878 17579
32 32 27000 0 912 18301
32 32 28000 0 945 18961
32 32 29000 0 1000 19620
32 32 30000 0 1013 20245
32 32 31000 0 1048 20910
32 32 32000 0 1082 21577
32 32 33000 0 1115 22304
32 32 34000 0 1149 22964
32 32 35000 0 1183 23586
32 32 36000 0 1217 24285
32 32 37000 0 1251 24909
32 32 38000 0 1285 25600
32 32 39000 0 1319 26240
32 32 40000 0 1353 26970
32 32 41000 0 1387 27593
32 32 42000 0 1421 28248
32 32 43000 0 1455 28929
32 32 44000 0 1489 29580
32 32 45000 0 1523 30284
32 32 46000 0 1557 30972
32 32 47000 0 1591 31633
32 32 48000 0 1625 32262
32 32 49000 0 1660 32910
32 32 50000 0 1696 33612
