32 32 0 0  0 1
32 32 10000 0 12 1
32 32 20000 0 19 1
32 32 30000 0 15 1
32 32 40000 0 13 1
32 32 50000 0 12 1
32 32 60000 0 10 1
32 32 70000 0 39 503
32 32 80000 0 38 511
32 32 90000 0 38 491
32 32 100000 0 38 554
32 32 110000 0 38 514
32 32 120000 0 38 506
32 32 130000 0 38 555
32 32 140000 0 38 506
32 32 150000 0 38 510
32 32 160000 0 38 535
32 32 170000 0 38 491
32 32 180000 0 39 511
32 32 190000 0 38 503
32 32 200000 0 39 498
32 32 210000 0 38 554
32 32 220000 0 38 535
32 32 230000 0 39 511
32 32 240000 0 38 555
32 32 250000 0 38 506
32 32 260000 0 38 554
32 32 270000 0 154 1086
32 32 280000 0 153 1064
32 32 290000 0 153 1062
32 32 300000 0 153 1083
32 32 310000 0 154 1032
32 32 320000 0 154 1042
32 32 330000 0 153 1084
32 32 340000 0 153 1030
32 32 350000 0 154 1083
32 32 360000 0 153 1031
32 32 370000 0 153 1038
32 32 380000 0 154 1084
32 32 390000 0 153 1084
32 32 400000 0 154 1026
32 32 410000 0 159 1035
32 32 420000 0 153 1084
32 32 430000 0 155 1039
32 32 440000 0 153 1038
32 32 450000 0 153 1084
32 32 460000 0 154 1039
32 32 470000 0 154 1031
32 32 480000 0 153 1083
32 32 490000 0 154 1042
32 32 500000 0 154 1063
32 32 510000 0 154 1062
32 32 520000 0 153 1031
32 32 530000 0 153 1019
32 32 540000 0 153 1030
32 32 550000 0 154 1031
32 32 560000 0 154 1020
32 32 570000 0 153 1030
32 32 580000 0 154 1083
32 32 590000 0 154 1019
32 32 600000 0 154 1082
32 32 610000 0 153 1030
32 32 620000 0 154 1084
32 32 630000 0 154 1082
32 32 640000 0 153 1019
32 32 650000 0 159 1036
32 32 660000 0 158 1035
32 32 670000 0 154 1042
32 32 680000 0 153 1039
32 32 690000 0 154 1026
32 32 700000 0 153 1083
32 32 710000 0 154 1027
32 32 720000 0 153 1034
32 32 730000 0 153 1034
32 32 740000 0 154 1042
32 32 750000 0 154 1102
32 32 760000 0 153 1084
32 32 770000 0 154 1034
32 32 780000 0 153 1083
32 32 790000 0 153 1102
32 32 800000 0 158 1035
32 32 810000 0 153 1034
32 32 820000 0 153 1035
32 32 830000 0 154 1103
32 32 840000 0 158 1036
32 32 850000 0 154 1026
32 32 860000 0 154 1084
32 32 870000 0 155 1039
32 32 880000 0 153 1030
32 32 890000 0 154 1082
32 32 900000 0 153 1034
32 32 910000 0 154 1084
32 32 920000 0 153 1038
32 32 930000 0 154 1083
32 32 940000 0 154 1063
32 32 950000 0 154 1083
32 32 960000 0 153 1083
32 32 970000 0 154 1083
32 32 980000 0 154 1042
32 32 990000 0 154 1102
32 32 1000000 0 155 1039
32 32 1010000 0 155 1039
32 32 1020000 0 154 1043
32 32 1030000 0 154 1031
32 32 1040000 0 154 1083
