# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 11 4  0 1
32 32 12 4  1 1224
32 32 13 4  2 1476
32 32 14 4  3 1940
32 32 15 4  6 3084
32 32 16 4 15 5112
32 32 17 4 44 9108
32 32 18 4 83 17332
32 32 19 4 179 33608
32 32 20 4 356 66340
32 32 21 4 765 132116
32 32 22 4 1612 263104
32 32 23 4 3137 525096
32 32 24 4 6251 1049340
32 32 25 4 13064 2097988
