# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 14 0 1 154 60 60345 2.55
32 32 14 0 2 304 60 60034 5.06
32 32 14 0 3 456 60 60331 7.56
32 32 14 0 4 606 60 60377 10.04
32 32 14 0 5 759 60 60386 12.57
32 32 14 0 6 909 60 60323 15.07
32 32 14 0 7 1059 60 60258 17.57
32 32 14 0 8 1213 60 60378 20.09
