# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 5 4  1 1
32 32 11 4  1 1408
32 32 21 4  2 1408
32 32 43 4  5 1408
32 32 85 4 10 2752
32 32 171 4 20 2752
32 32 341 4 41 6976
32 32 683 4 82 15424
32 32 1365 4 165 32320
32 32 2731 4 331 66112
32 32 5461 4 665 129408
32 32 10923 4 1335 263680
32 32 21845 4 2687 525824
32 32 43691 4 5391 1050432
32 32 87381 4 10815 2099264
