# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 5 0  8 468
32 32 5 1 10 256
32 32 5 2 12 468
32 32 5 3 13 256
32 32 5 4 18 468
32 32 5 5 26 468
32 32 5 6 33 468
32 32 5 7 43 468
32 32 5 8 57 256
32 32 5 9 82 256
32 32 5 10 110 468
32 32 5 11 164 256
32 32 5 12 217 468
32 32 5 13 323 468
32 32 5 14 430 468
32 32 5 15 644 256
32 32 5 16 857 468
32 32 5 17 1282 468
32 32 5 18 1709 256
32 32 5 19 2561 468
32 32 5 20 3415 256
