# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 5 0  1 476
32 32 5 1  1 476
32 32 5 2  2 480
32 32 5 3  3 476
32 32 5 4  5 480
32 32 5 5  7 476
32 32 5 6 12 480
32 32 5 7 22 476
32 32 5 8 42 480
32 32 5 9 77 476
32 32 5 10 153 476
32 32 5 11 301 476
32 32 5 12 604 480
32 32 5 13 1199 476
32 32 5 14 2385 476
32 32 5 15 4812 476
