# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 16384 2 1 523 30 30039 17.41
32 32 16384 2 2 570 30 30092 18.94
32 32 16384 2 3 876 30 30076 29.13
32 32 16384 2 4 903 30 30092 30.01
32 32 16384 2 5 899 30 30137 29.83
32 32 16384 2 6 895 30 30106 29.73
32 32 16384 2 7 904 30 30155 29.98
32 32 16384 2 8 905 30 30157 30.01
