# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 4 4  0 1104
32 32 5 4  2 1216
32 32 6 4  3 1344
32 32 7 4  6 1872
32 32 8 4 10 2928
32 32 9 4 17 5040
32 32 10 4 28 9092
32 32 11 4 46 17296
32 32 12 4 90 33816
32 32 13 4 184 66408
32 32 14 4 376 131944
32 32 15 4 758 263220
32 32 16 4 1557 524976
32 32 17 4 3162 1049280
32 32 18 4 6355 2097880
