# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 4 1  8 1508
32 32 5 1 15 1340
32 32 6 1 24 1632
32 32 7 1 63 2308
32 32 8 1 77 3256
32 32 9 1 149 5468
32 32 10 1 299 9292
32 32 11 1 598 17488
32 32 12 1 1200 33832
32 32 13 1 2401 66688
32 32 14 1 4806 132280
32 32 15 1 9616 263256
32 32 16 1 19240 525412
32 32 17 1 38477 1049704
