# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 5 3  0 1
32 32 11 3  1 1120
32 32 21 3  1 1320
32 32 43 3  7 1848
32 32 85 3  6 2900
32 32 171 3 12 5104
32 32 341 3 24 9092
32 32 683 3 59 17152
32 32 1365 3 92 33512
32 32 2731 3 191 66320
32 32 5461 3 381 131988
32 32 10923 3 762 262940
32 32 21845 3 1524 525340
32 32 43691 3 3055 1049664
