# in_len out_len m_cost t_cost time[ms] memory[kB]
32 32 128 3 36 1436
32 32 256 3 59 1436
32 32 512 3 70 1664
32 32 1024 3 133 2100
32 32 2048 3 267 3116
32 32 4096 3 563 5252
32 32 8192 3 1159 9300
32 32 16384 3 2358 17480
32 32 32768 3 4803 33812
32 32 65535 3 9562 66740
32 32 131072 3 19367 132320
32 32 262144 3 39036 263328
32 32 524288 3 78385 525480
32 32 1048576 3 159683 1049616
